"N°Achat","Code Veg Achat","Qtte Achat","Qtte initiale Achat","Date livraison Achat","N°Fournisseur végétal Achat","Réf Fournisseur végétal Achat","Tarif Fournisseur végétal Achat","TVA Fournisseur végétal Achat","Commandé","Livré","Unité Achat","Unité par contenant Achat","N°Contenant Achat"
932,255,100.00,,2015-02-19,17,"058042BS",40.45,10.00,1,1,"g",50.00,14
933,373,100.00,,2015-02-19,17,"051005BS",15.35,10.00,1,1,"g",50.00,14
934,247,80.00,,2015-02-19,17,"058081BS",11.30,10.00,1,1,"g",50.00,14
935,357,50.00,,2015-02-19,17,"0395051NS",10.80,10.00,1,1,"g",50.00,14
936,330,50.00,,2015-02-19,17,"039535NS",33.35,10.00,1,1,"g",50.00,14
941,208,150.00,,2015-02-19,17,"027004BS",15.85,10.00,1,1,"graines",10.00,14
946,344,500.00,,2015-02-19,17,"052001BG",102.84,10.00,1,1,"graines",1000.00,14
957,249,100.00,,2015-02-20,17,"047002BS",10.15,10.00,1,1,"g",50.00,14
958,258,100.00,,2015-02-20,17,"047010BS",12.60,10.00,1,1,"g",50.00,14
959,161,15000.00,,2015-02-20,17,"033213BG",50.40,10.00,1,1,"graines",5000.00,14
960,301,25000.00,,2015-02-20,17,"053204NG",24.65,10.00,1,1,"graines",5000.00,14
961,292,10000.00,,2015-02-20,17,"054601NME",31.65,10.00,1,1,"graines enrobées",5000.00,11
964,368,5.00,,2015-02-20,17,"054011FS",66.05,10.00,1,1,"kg",1.00,14
967,306,150.00,,2015-02-20,17,"054050BS",131.60,10.00,1,1,"g",1000.00,14
968,307,50.00,,2015-02-20,17,"054101NS",344.00,10.00,1,1,"g",1000.00,14
969,336,150000.00,,2015-02-20,4,,79.65,10.00,1,1,"g",50000.00,14
970,179,7.00,,2015-02-20,7,,9.10,10.00,1,1,"kg",1.00,14
971,172,100.00,,2015-02-20,4,,22.00,10.00,1,1,"g",100.00,14
972,214,20000.00,,2015-02-20,4,"0797B",175.00,10.00,1,1,"graines",100000.0,14
973,95,50.00,,2015-02-20,17,"058049BS",46.90,10.00,1,1,"g",50.00,14
974,425,2500.00,,2015-02-20,17,,45.00,10.00,1,1,"graines",2500.00,14
976,235,100000.00,,2015-02-20,28,"687",120.00,10.00,1,1,"graines",100000.0,14
977,181,2.00,,2015-02-20,17,"049006BS",5.90,10.00,1,1,"g",1.00,14
979,218,80.00,,2015-02-20,17,"058111BS",10.15,10.00,1,1,"g",50.00,14
980,343,50.00,,2015-02-20,17,"039524BS",37.70,10.00,1,1,"g",50.00,14
981,496,50.00,,2015-02-20,17,,20.35,5.00,1,1,"g",50.00,14
983,730,500.00,,2015-02-20,17,"056028NG",24.90,5.00,1,1,"graines",250.00,14
984,750,100.00,,2015-02-20,17,"028091BG",21.65,5.00,1,1,"graines",100.00,14
985,753,460000.00,,2015-02-20,17,,33.80,5.00,1,1,"graines",50000.00,14
987,737,250.00,,2015-02-20,17,"026503BG",23.55,5.00,1,1,"g",250.00,14
988,756,250.00,,2015-02-20,7,,54.00,5.00,1,1,"graines",200.00,14
990,755,10000.00,,2015-02-20,17,,135.00,5.00,1,1,"graines enrobées",5000.00,11
991,757,150.00,,2015-02-20,17,"028707BG",11.80,5.00,1,1,"graines",50.00,14
992,486,13.30,,2015-02-24,125,,12.72,5.00,1,1,"kg",6.00,18
993,493,26.70,,2015-02-24,125,,27.20,5.00,1,1,"kg",18.50,18
994,513,8.50,,2015-02-24,125,,11.28,5.00,1,1,"kg",6.00,18
995,538,2.50,,2015-02-24,125,,14.22,5.00,1,1,"kg",6.00,18
996,583,39.00,,2015-02-24,125,,7.83,5.00,1,1,"kg",10.00,18
997,638,31.40,,2015-02-24,125,,24.70,5.00,1,1,"kg",13.00,18
998,746,22.70,,2015-02-24,125,,15.12,5.00,1,1,"kg",6.00,18
999,486,8.50,,2015-03-03,125,,12.72,5.00,1,1,"kg",6.00,18
1000,493,16.20,,2015-03-03,125,,27.20,5.00,1,1,"kg",18.50,18
1001,513,2.85,,2015-03-03,125,,11.28,5.00,1,1,"kg",6.00,18
1002,538,6.60,,2015-03-03,125,,14.22,5.00,1,1,"kg",6.00,18
1003,614,12.31,,2015-03-03,125,,18.20,5.00,1,1,"kg",10.00,18
1004,638,19.85,,2015-03-03,125,,24.70,5.00,1,1,"kg",13.00,18
1005,758,100.00,,2015-02-23,17,"028052NG",6.95,5.00,1,1,"graines",50.00,14
1006,759,150000.00,,2015-02-23,17,"050110bk",420.00,5.00,1,1,"graines",100000.0,14
1007,760,50000.00,,2015-02-23,17,"030037BG",22.85,5.00,1,1,"graines",25000.00,14
1009,153,20.00,,2015-02-23,17,"058195BS",5.85,10.00,1,1,"g",5.00,14
1010,339,300.00,,2015-02-23,17,"056155BG",97.29,10.00,1,1,"graines",1000.00,11
1011,163,100.00,,2015-02-23,17,"044004NS",298.50,10.00,1,1,"g",1000.00,14
1012,486,5.40,,2015-02-24,125,,12.72,5.00,1,1,"kg",6.00,18
1013,493,10.70,,2015-02-24,125,,27.20,5.00,1,1,"kg",18.50,18
1014,513,2.60,,2015-02-24,125,,11.28,5.00,1,1,"kg",6.00,18
1015,538,1.00,,2015-02-24,125,,14.22,5.00,1,1,"kg",6.00,18
1016,583,16.00,,2015-02-24,125,,7.83,5.00,1,1,"kg",10.00,18
1017,638,12.00,,2015-02-24,125,,24.70,5.00,1,1,"kg",13.00,18
1018,746,9.20,,2015-02-24,125,,15.12,5.00,1,1,"kg",6.00,18
1019,486,5.40,,2015-02-24,125,,12.72,5.00,1,1,"kg",6.00,18
1020,493,10.70,,2015-02-24,125,,27.20,5.00,1,1,"kg",18.50,18
1021,513,2.60,,2015-02-24,125,,11.28,5.00,1,1,"kg",6.00,18
1022,538,1.00,,2015-02-24,125,,14.22,5.00,1,1,"kg",6.00,18
1023,583,16.00,,2015-02-24,125,,7.83,5.00,1,1,"kg",10.00,18
1024,638,12.00,,2015-02-24,125,,24.70,5.00,1,1,"kg",13.00,18
1025,746,9.20,,2015-02-24,125,,15.12,5.00,1,1,"kg",6.00,18
1042,482,10.00,,2015-02-19,125,,35.40,5.00,1,1,"kg",12.00,18
1043,486,5.40,,2015-02-24,125,,12.72,5.00,1,1,"kg",6.00,18
1044,493,10.70,,2015-02-24,125,,27.20,5.00,1,1,"kg",18.50,18
1045,506,2.86,,2015-02-24,125,,8.70,5.00,1,1,"kg",6.00,18
1046,513,2.60,,2015-02-24,125,,11.28,5.00,1,1,"kg",6.00,18
1047,538,1.00,,2015-02-24,125,,14.22,5.00,1,1,"kg",6.00,18
1048,583,16.00,,2015-02-24,125,,7.83,5.00,1,1,"kg",10.00,18
1049,638,12.00,,2015-02-24,125,,24.70,5.00,1,1,"kg",13.00,18
1050,746,9.20,,2015-02-24,125,,15.12,5.00,1,1,"kg",6.00,18
1051,486,18.20,,2015-02-26,125,,12.72,5.00,1,1,"kg",6.00,18
1052,493,36.00,,2015-02-26,125,,27.20,5.00,1,1,"kg",18.50,18
1053,506,9.54,,2015-02-26,125,,8.70,5.00,1,1,"kg",6.00,18
1054,538,8.10,,2015-02-26,125,,14.22,5.00,1,1,"kg",6.00,18
1055,546,8.45,,2015-02-26,125,,12.95,5.00,1,1,"kg",7.00,18
1056,583,29.00,,2015-02-26,125,,7.83,5.00,1,1,"kg",10.00,18
1057,614,12.31,,2015-03-03,125,,18.20,5.00,1,1,"kg",10.00,18
1058,638,43.65,,2015-02-26,125,,24.70,5.00,1,1,"kg",13.00,18
1059,746,16.50,,2015-02-26,125,,15.12,5.00,1,1,"kg",6.00,18
1060,399,150.00,,2015-03-08,17,"618003B",81.17,10.00,1,1,"minimotte(s)",150.00,15
1061,136,150.00,,2015-03-08,17,"618091B",66.48,10.00,1,1,"minimotte(s)",150.00,15
1062,139,150.00,,2015-03-08,17,"618081B",80.50,10.00,1,1,"minimotte(s)",150.00,15
1063,401,150.00,,2015-03-08,17,"618018B",69.63,10.00,1,1,"minimotte(s)",150.00,15
1064,761,150.00,,2015-03-08,17,"618229B",67.99,5.00,1,1,"minimotte(s)",150.00,15
1065,762,150.00,,2015-03-08,17,"618161B",65.45,5.00,1,1,"minimotte(s)",150.00,15
1066,763,150.00,,2015-03-08,17,"618010B",68.48,5.00,1,1,"minimotte(s)",150.00,15
1067,764,150.00,,2015-03-08,17,"618083B",67.99,5.00,1,1,"minimotte(s)",150.00,15
1068,98,10000.00,,2015-03-08,17,"038014BE",22.56,10.00,1,1,"graines enrobées",1000.00,11
1091,379,2000.00,,2015-03-06,24,"121PL",252.32,10.00,1,1,"kg",1000.00,7
1092,482,39.90,,2015-03-10,125,,35.40,5.00,1,1,"kg",12.00,18
1093,486,41.37,,2015-03-10,125,,12.72,5.00,1,1,"kg",6.00,18
1094,491,109.30,,2015-03-10,125,,26.27,5.00,1,1,"kg",18.50,18
1095,506,35.71,,2015-03-10,125,,8.70,5.00,1,1,"kg",6.00,18
1096,508,4.20,,2015-03-12,125,,18.24,5.00,1,1,"kg",4.00,18
1097,513,18.90,,2015-03-12,125,,11.28,5.00,1,1,"kg",6.00,18
1098,533,2.10,,2015-03-12,125,,18.94,5.00,1,1,"kg",2.00,18
1099,538,37.61,,2015-03-10,125,,14.22,5.00,1,1,"kg",6.00,18
1100,571,31.50,,2015-03-12,125,,14.30,5.00,1,1,"kg",10.00,18
1101,574,18.90,,2015-03-12,125,,10.26,5.00,1,1,"kg",9.00,18
1102,584,37.80,,2015-03-12,125,,9.40,5.00,1,1,"kg",10.00,18
1103,614,26.43,,2015-03-10,125,,18.20,5.00,1,1,"kg",10.00,18
1104,624,8.40,,2015-03-12,125,,17.10,5.00,1,1,"kg",10.00,18
1105,629,13.65,,2015-03-12,125,,24.70,5.00,1,1,"kg",13.00,18
1106,634,27.30,,2015-03-12,125,,21.71,5.00,1,1,"kg",13.00,18
1107,635,13.65,,2015-03-12,125,,22.23,5.00,1,1,"kg",13.00,18
1108,638,8.40,,2015-03-12,125,,24.70,5.00,1,1,"kg",13.00,18
1109,654,8.40,,2015-03-12,125,,15.90,5.00,1,1,"kg",10.00,18
1110,697,12.60,,2015-03-12,125,,26.52,5.00,1,1,"kg",12.00,18
1111,698,29.40,,2015-03-12,125,,23.94,5.00,1,1,"kg",14.00,18
1112,699,99.75,,2015-03-10,125,,21.45,5.00,1,1,"kg",13.00,18
1113,767,78.54,,2015-03-10,125,,10.96,5.00,1,1,"kg",8.00,18
1114,768,63.84,,2015-03-10,125,,12.96,5.00,1,1,"kg",8.00,18
1115,482,31.50,,2015-03-12,125,,35.40,5.00,1,1,"kg",12.00,18
1116,486,30.87,,2015-03-12,125,,12.72,5.00,1,1,"kg",6.00,18
1117,491,89.35,,2015-03-12,125,,26.27,5.00,1,1,"kg",18.50,18
1118,506,28.88,,2015-03-12,125,,8.70,5.00,1,1,"kg",6.00,18
1119,508,4.20,,2015-03-12,125,,18.24,5.00,1,1,"kg",4.00,18
1120,513,18.90,,2015-03-12,125,,11.28,5.00,1,1,"kg",6.00,18
1121,533,2.10,,2015-03-12,125,,18.94,5.00,1,1,"kg",2.00,18
1122,538,25.13,,2015-03-12,125,,14.22,5.00,1,1,"kg",6.00,18
1123,571,31.50,,2015-03-12,125,,14.30,5.00,1,1,"kg",10.00,18
1124,574,18.90,,2015-03-12,125,,10.26,5.00,1,1,"kg",9.00,18
1125,584,37.80,,2015-03-12,125,,9.40,5.00,1,1,"kg",10.00,18
1126,614,15.81,,2015-03-12,125,,18.20,5.00,1,1,"kg",10.00,18
1127,624,8.40,,2015-03-12,125,,17.10,5.00,1,1,"kg",10.00,18
1128,629,13.65,,2015-03-12,125,,24.70,5.00,1,1,"kg",13.00,18
1129,634,27.30,,2015-03-12,125,,21.71,5.00,1,1,"kg",13.00,18
1130,635,13.65,,2015-03-12,125,,22.23,5.00,1,1,"kg",13.00,18
1131,638,8.40,,2015-03-12,125,,24.70,5.00,1,1,"kg",13.00,18
1132,654,8.40,,2015-03-12,125,,15.90,5.00,1,1,"kg",10.00,18
1133,697,12.60,,2015-03-12,125,,26.52,5.00,1,1,"kg",12.00,18
1134,698,29.40,,2015-03-12,125,,23.94,5.00,1,1,"kg",14.00,18
1135,699,60.69,,2015-03-12,125,,21.45,5.00,1,1,"kg",13.00,18
1136,767,37.38,,2015-03-12,125,,10.96,5.00,1,1,"kg",8.00,18
1137,768,38.22,,2015-03-12,125,,12.96,5.00,1,1,"kg",8.00,18
1138,769,4.20,,2015-03-12,125,,10.08,5.00,1,1,"kg",4.00,18
1139,770,6.30,,2015-03-12,125,,13.62,5.00,1,1,"kg",6.00,18
1183,486,24.00,21.25,2015-03-17,125,,12.72,5.00,1,1,"kg",6.00,18
1184,493,74.00,59.64,2015-03-17,125,,27.20,5.00,1,1,"kg",18.50,18
1185,506,24.00,18.83,2015-03-17,125,,8.70,5.00,1,1,"kg",6.00,18
1186,508,4.00,1.91,2015-03-17,125,,18.24,5.00,1,1,"kg",4.00,18
1187,513,60.00,55.49,2015-03-17,125,,11.28,5.00,1,1,"kg",6.00,18
1188,538,12.00,6.55,2015-03-17,125,,14.22,5.00,1,1,"kg",6.00,18
1189,584,70.00,65.73,2015-03-17,125,,9.40,5.00,1,1,"kg",10.00,18
1190,698,70.00,65.10,2015-03-17,125,,23.94,5.00,1,1,"kg",14.00,18
1191,768,8.00,6.04,2015-03-17,125,,12.96,5.00,1,1,"kg",8.00,18
1218,486,12.00,27.82,2015-03-24,125,,12.72,5.00,1,1,"kg",6.00,18
1219,491,37.00,109.72,2015-03-24,125,,26.27,5.00,1,1,"kg",18.50,18
1221,513,30.00,60.48,2015-03-24,125,,11.28,5.00,1,1,"kg",6.00,18
1222,538,18.00,41.11,2015-03-24,125,,14.22,5.00,1,1,"kg",6.00,18
1224,614,20.00,37.59,2015-03-24,125,,18.20,5.00,1,1,"kg",10.00,18
1233,261,250.00,,2015-04-02,17,"001039NG",431.80,10.00,1,1,"graines",1000.00,11
1234,331,150.00,,2015-04-02,17,"028119BG",141.38,10.00,1,1,"graines",1000.00,14
1235,358,300.00,,2015-04-02,17,"052007BG",92.50,10.00,1,1,"graines",1000.00,14
1236,147,150.00,,2015-04-02,17,"056156BG",97.29,10.00,1,1,"graines",1000.00,14
1237,339,100.00,,2015-04-02,17,"056155BG",97.29,10.00,1,1,"graines",1000.00,11
1238,244,150.00,,2015-04-02,17,"056348BG",195.90,10.00,1,1,"graines",1000.00,14
1239,759,50000.00,,2015-04-02,17,"050110bk",420.00,5.00,1,1,"graines",100000.0,14
1282,482,48.00,37.17,2015-04-02,125,,35.40,5.00,1,1,"kg",12.00,18
1283,486,42.00,39.11,2015-04-02,125,,12.72,5.00,1,1,"kg",6.00,18
1284,493,111.00,103.53,2015-04-02,125,,27.20,5.00,1,1,"kg",18.50,18
1285,506,54.00,51.34,2015-04-02,125,,8.70,5.00,1,1,"kg",6.00,18
1286,513,24.00,21.52,2015-04-02,125,,11.28,5.00,1,1,"kg",6.00,18
1287,538,60.00,57.12,2015-04-02,125,,14.22,5.00,1,1,"kg",6.00,18
1288,574,18.00,9.45,2015-04-02,125,,10.26,5.00,1,1,"kg",9.00,18
1289,584,40.00,31.50,2015-04-02,125,,9.40,5.00,1,1,"kg",10.00,18
1290,614,60.00,53.28,2015-04-02,125,,18.20,5.00,1,1,"kg",10.00,18
1291,624,10.00,8.40,2015-04-02,125,,17.10,5.00,1,1,"kg",10.00,18
1292,629,39.00,27.30,2015-04-02,125,,24.70,5.00,1,1,"kg",13.00,18
1293,634,39.00,27.30,2015-04-02,125,,21.71,5.00,1,1,"kg",13.00,18
1294,635,26.00,13.65,2015-04-02,125,,22.23,5.00,1,1,"kg",13.00,18
1295,638,39.00,29.40,2015-04-02,125,,24.70,5.00,1,1,"kg",13.00,18
1296,654,70.00,63.10,2015-04-02,125,,15.90,5.00,1,1,"kg",10.00,18
1297,687,30.00,21.00,2015-04-02,125,,15.60,5.00,1,1,"kg",10.00,18
1298,698,70.00,68.56,2015-04-02,125,,23.94,5.00,1,1,"kg",14.00,18
1299,699,26.00,13.65,2015-04-02,125,,21.45,5.00,1,1,"kg",13.00,18
1300,724,26.00,13.65,2015-04-02,125,,22.23,5.00,1,1,"kg",13.00,18
1301,770,18.00,12.60,2015-04-02,125,,13.62,5.00,1,1,"kg",6.00,18
1302,774,88.00,87.88,2015-04-02,125,,10.00,5.00,1,1,"kg",8.00,18
1303,486,30.00,26.46,2015-04-09,125,,12.72,5.00,1,1,"kg",6.00,18
1304,493,92.50,81.79,2015-04-09,125,,27.20,5.00,1,1,"kg",18.50,18
1305,506,54.00,48.93,2015-04-09,125,,8.70,5.00,1,1,"kg",6.00,18
1306,508,8.00,4.20,2015-04-09,125,,18.24,5.00,1,1,"kg",4.00,18
1307,513,12.00,6.30,2015-04-09,125,,11.28,5.00,1,1,"kg",6.00,18
1308,534,7.00,4.20,2015-04-09,125,,12.15,5.00,1,1,"kg",3.50,18
1309,538,60.00,59.74,2015-04-09,125,,14.22,5.00,1,1,"kg",6.00,18
1310,554,26.00,13.65,2015-04-09,125,,25.48,5.00,1,1,"kg",13.00,18
1311,584,140.00,131.25,2015-04-09,125,,9.40,5.00,1,1,"kg",10.00,18
1312,614,10.00,7.56,2015-04-14,125,,18.20,5.00,1,1,"kg",10.00,18
1313,624,10.00,8.40,2015-04-09,125,,17.10,5.00,1,1,"kg",10.00,18
1314,634,26.00,13.65,2015-04-09,125,,21.71,5.00,1,1,"kg",13.00,18
1315,635,26.00,13.65,2015-04-09,125,,22.23,5.00,1,1,"kg",13.00,18
1316,638,26.00,14.70,2015-04-09,125,,24.70,5.00,1,1,"kg",13.00,18
1317,687,30.00,21.00,2015-04-09,125,,15.60,5.00,1,1,"kg",10.00,18
1318,698,14.00,13.65,2015-04-09,125,,23.94,5.00,1,1,"kg",14.00,18
1319,699,91.00,88.20,2015-04-09,125,,21.45,5.00,1,1,"kg",13.00,18
1320,769,16.00,12.60,2015-04-09,125,,10.08,5.00,1,1,"kg",4.00,18
1321,770,66.00,61.32,2015-04-09,125,,13.62,5.00,1,1,"kg",6.00,18
1322,771,20.00,10.50,2015-04-09,125,,18.10,5.00,1,1,"kg",10.00,18
1323,774,24.00,16.80,2015-04-09,125,,10.00,5.00,1,1,"kg",8.00,18
1324,482,24.00,12.60,2015-04-16,125,,35.40,5.00,1,1,"kg",12.00,18
1325,486,48.00,47.02,2015-04-16,125,,12.72,5.00,1,1,"kg",6.00,18
1326,493,74.00,66.15,2015-04-16,125,,27.20,5.00,1,1,"kg",18.50,18
1327,504,16.00,8.40,2015-04-16,125,,12.48,5.00,1,1,"kg",8.00,18
1328,506,36.00,31.65,2015-04-16,125,,8.70,5.00,1,1,"kg",6.00,18
1329,538,42.00,40.68,2015-04-16,125,,14.22,5.00,1,1,"kg",6.00,18
1330,578,16.00,9.45,2015-04-16,125,,11.90,5.00,1,1,"kg",8.00,18
1331,584,50.00,42.00,2015-04-16,125,,9.40,5.00,1,1,"kg",10.00,18
1332,614,20.00,19.95,2015-04-16,125,,18.20,5.00,1,1,"kg",10.00,18
1333,634,91.00,82.95,2015-04-16,125,,21.71,5.00,1,1,"kg",13.00,18
1334,635,39.00,27.30,2015-04-16,125,,22.23,5.00,1,1,"kg",13.00,18
1335,698,28.00,27.30,2015-04-16,125,,23.94,5.00,1,1,"kg",14.00,18
1336,724,26.00,13.65,2015-04-16,125,,22.23,5.00,1,1,"kg",13.00,18
1337,770,54.00,49.66,2015-04-16,125,,13.62,5.00,1,1,"kg",6.00,18
1338,774,72.00,69.30,2015-04-16,125,,10.00,5.00,1,1,"kg",8.00,18
1356,482,24.00,12.60,2015-04-23,125,,35.40,5.00,1,1,"kg",12.00,18
1357,486,48.00,47.04,2015-04-23,125,,12.72,5.00,1,1,"kg",6.00,18
1358,493,111.00,93.34,2015-04-23,125,,27.20,5.00,1,1,"kg",18.50,18
1359,504,16.00,8.40,2015-04-23,125,,12.48,5.00,1,1,"kg",8.00,18
1360,506,60.00,56.07,2015-04-23,125,,8.70,5.00,1,1,"kg",6.00,18
1361,530,26.00,25.20,2015-04-23,125,,2.99,5.00,1,1,"pièce(s)",1.00,18
1362,538,36.00,34.12,2015-04-23,125,,14.22,5.00,1,1,"kg",6.00,18
1363,584,130.00,124.74,2015-04-23,125,,9.40,5.00,1,1,"kg",10.00,18
1364,614,50.00,49.14,2015-04-23,125,,18.20,5.00,1,1,"kg",10.00,18
1365,631,26.00,13.65,2015-04-23,125,,23.92,5.00,1,1,"kg",13.00,18
1366,634,117.00,109.88,2015-04-23,125,,21.71,5.00,1,1,"kg",13.00,18
1367,635,26.00,13.65,2015-04-23,125,,22.23,5.00,1,1,"kg",13.00,18
1368,638,26.00,13.65,2015-04-23,125,,24.70,5.00,1,1,"kg",13.00,18
1369,724,13.00,6.30,2015-04-28,125,,22.23,5.00,1,1,"kg",13.00,18
1370,770,18.00,12.60,2015-04-23,125,,13.62,5.00,1,1,"kg",6.00,18
1371,783,26.00,13.65,2015-04-23,125,,20.67,5.00,1,1,"kg",13.00,18
1372,482,36.00,25.20,2015-04-30,125,,35.40,5.00,1,1,"kg",12.00,18
1373,486,66.00,62.95,2015-04-30,125,,12.72,5.00,1,1,"kg",6.00,18
1374,493,92.50,74.34,2015-04-30,125,,27.20,5.00,1,1,"kg",18.50,18
1375,506,54.00,48.67,2015-04-30,125,,8.70,5.00,1,1,"kg",6.00,18
1376,508,8.00,4.20,2015-04-30,125,,18.24,5.00,1,1,"kg",4.00,18
1377,530,27.00,26.25,2015-04-30,125,,2.99,5.00,1,1,"pièce(s)",1.00,18
1378,538,42.00,41.79,2015-04-30,125,,14.22,5.00,1,1,"kg",6.00,18
1379,574,99.00,90.30,2015-04-30,125,,10.26,5.00,1,1,"kg",9.00,18
1380,584,30.00,28.35,2015-04-30,125,,9.40,5.00,1,1,"kg",10.00,18
1381,614,20.00,15.54,2015-04-30,125,,18.20,5.00,1,1,"kg",10.00,18
1382,629,26.00,13.65,2015-04-30,125,,24.70,5.00,1,1,"kg",13.00,18
1383,635,39.00,27.30,2015-04-30,125,,22.23,5.00,1,1,"kg",13.00,18
1384,638,26.00,13.65,2015-04-30,125,,24.70,5.00,1,1,"kg",13.00,18
1385,724,26.00,13.65,2015-04-30,125,,22.23,5.00,1,1,"kg",13.00,18
1386,770,18.00,12.60,2015-04-30,125,,13.62,5.00,1,1,"kg",6.00,18
1387,774,24.00,16.80,2015-04-30,125,,10.00,5.00,1,1,"kg",8.00,18
1388,781,117.00,113.40,2015-04-30,125,,21.45,5.00,1,1,"kg",13.00,18
1389,783,26.00,13.65,2015-04-30,125,,20.67,5.00,1,1,"kg",13.00,18
1390,785,45.00,43.26,2015-04-30,125,,14.50,5.00,1,1,"kg",5.00,18
1391,482,24.00,25.20,2015-05-07,125,,35.40,5.00,1,1,"kg",12.00,18
1392,486,60.00,56.85,2015-05-07,125,,12.72,5.00,1,1,"kg",6.00,18
1393,493,92.50,88.51,2015-05-07,125,,27.20,5.00,1,1,"kg",18.50,18
1394,506,48.00,44.37,2015-05-07,125,,8.70,5.00,1,1,"kg",6.00,18
1395,508,12.00,10.96,2015-05-07,125,,18.24,5.00,1,1,"kg",4.00,18
1396,530,27.00,26.25,2015-05-07,125,,2.99,5.00,1,1,"pièce(s)",1.00,18
1397,538,36.00,33.86,2015-05-07,125,,14.22,5.00,1,1,"kg",6.00,18
1398,574,72.00,66.04,2015-05-07,125,,10.26,5.00,1,1,"kg",9.00,18
1399,584,30.00,28.35,2015-05-07,125,,9.40,5.00,1,1,"kg",10.00,18
1400,614,20.00,17.43,2015-05-07,125,,18.20,5.00,1,1,"kg",10.00,18
1401,634,91.00,87.15,2015-05-07,125,,21.71,5.00,1,1,"kg",13.00,18
1402,724,13.00,9.76,2015-05-07,125,,22.23,5.00,1,1,"kg",13.00,18
1403,770,12.00,12.60,2015-05-07,125,,13.62,5.00,1,1,"kg",6.00,18
1404,774,24.00,16.80,2015-05-07,125,,10.00,5.00,1,1,"kg",8.00,18
1405,785,25.00,24.78,2015-05-07,125,,14.50,5.00,1,1,"kg",5.00,18
1406,482,36.00,25.20,2015-05-07,125,,35.40,5.00,1,1,"kg",12.00,18
1407,485,112.00,110.25,2015-05-07,125,,15.54,5.00,1,1,"pièce(s)",16.00,18
1408,486,36.00,31.50,2015-05-07,125,,12.72,5.00,1,1,"kg",6.00,18
1409,493,92.50,88.51,2015-05-07,125,,27.20,5.00,1,1,"kg",18.50,18
1410,506,48.00,44.83,2015-05-07,125,,8.70,5.00,1,1,"kg",6.00,18
1411,508,12.00,10.52,2015-05-07,125,,18.24,5.00,1,1,"kg",4.00,18
1412,530,27.00,26.25,2015-05-07,125,,2.99,5.00,1,1,"pièce(s)",1.00,18
1413,538,36.00,32.76,2015-05-07,125,,14.22,5.00,1,1,"kg",6.00,18
1414,573,70.00,63.42,2015-05-07,125,,16.20,5.00,1,1,"kg",10.00,18
1415,584,30.00,28.35,2015-05-07,125,,9.40,5.00,1,1,"kg",10.00,18
1416,614,20.00,13.02,2015-05-07,125,,18.20,5.00,1,1,"kg",10.00,18
1417,634,78.00,71.61,2015-05-07,125,,21.71,5.00,1,1,"kg",13.00,18
1418,724,13.00,2.10,2015-05-07,125,,22.23,5.00,1,1,"kg",13.00,18
1419,770,18.00,12.60,2015-05-07,125,,13.62,5.00,1,1,"kg",6.00,18
1420,774,24.00,16.80,2015-05-07,125,,10.00,5.00,1,1,"kg",8.00,18
1421,785,30.00,25.83,2015-05-07,125,,14.50,5.00,1,1,"kg",5.00,18
1423,482,36.00,25.20,2015-05-14,125,,35.40,5.00,1,1,"kg",12.00,18
1424,485,48.00,40.95,2015-05-14,125,,15.54,5.00,1,1,"pièce(s)",16.00,18
1425,506,12.00,9.99,2015-05-14,125,,8.70,5.00,1,1,"kg",6.00,18
1426,508,8.00,4.20,2015-05-14,125,,18.24,5.00,1,1,"kg",4.00,18
1427,530,36.00,35.70,2015-05-14,125,,2.99,5.00,1,1,"pièce(s)",1.00,18
1428,538,6.00,5.88,2015-05-14,125,,14.22,5.00,1,1,"kg",6.00,18
1429,573,30.00,21.00,2015-05-14,125,,16.20,5.00,1,1,"kg",10.00,18
1430,574,27.00,26.35,2015-05-14,125,,10.26,5.00,1,1,"kg",9.00,18
1431,584,40.00,37.80,2015-05-14,125,,9.40,5.00,1,1,"kg",10.00,18
1432,629,39.00,27.30,2015-05-14,125,,24.70,5.00,1,1,"kg",13.00,18
1433,634,39.00,27.30,2015-05-14,125,,21.71,5.00,1,1,"kg",13.00,18
1434,635,39.00,27.30,2015-05-14,125,,22.23,5.00,1,1,"kg",13.00,18
1435,724,26.00,13.65,2015-05-14,125,,22.23,5.00,1,1,"kg",13.00,18
1436,781,39.00,27.30,2015-05-14,125,,21.45,5.00,1,1,"kg",13.00,18
1437,782,52.00,43.05,2015-05-14,125,,21.45,5.00,1,1,"kg",13.00,18
1438,783,26.00,13.65,2015-05-14,125,,20.67,5.00,1,1,"kg",13.00,18
1439,785,40.00,35.80,2015-05-14,125,,14.50,5.00,1,1,"kg",5.00,18
1441,482,36.00,25.20,2015-05-21,125,,35.40,5.00,1,1,"kg",12.00,18
1442,485,208.00,197.40,2015-05-19,125,,15.54,5.00,1,1,"pièce(s)",16.00,18
1443,487,17.00,6.30,2015-05-21,125,,16.66,5.00,1,1,"pièce(s)",17.00,18
1444,493,129.50,118.33,2015-05-19,125,,27.20,5.00,1,1,"kg",18.50,18
1445,506,42.00,39.84,2015-05-19,125,,8.70,5.00,1,1,"kg",6.00,18
1446,561,15.00,12.43,2015-05-19,125,,24.95,5.00,1,1,"kg",5.00,18
1447,573,20.00,10.50,2015-05-21,125,,16.20,5.00,1,1,"kg",10.00,18
1448,584,120.00,113.92,2015-05-19,125,,9.40,5.00,1,1,"kg",10.00,18
