id,vegetal,action,materiel_id,stock,plan palette,memo,main oeuvre,rendement,nb graine,vegetal,semaine début,semaine fin,action,rendement,anticipation,hebdomadaire,actif,conversion,date mise à jour
16599,928,56,4,16,33,4 caisse PRO,,,364,,28,28,,1.00,21.00,0,1,1.00,23/12/2025 09:28:22
16600,928,8,4,16,20,6 caisses,3,,840,,29,29,,0.99,21.00,0,1,1.00,18/11/2025 09:17:36
16601,928,56,4,16,33,1 caisse PRO,,,91,,29,29,,1.00,21.00,0,1,1.00,13/1/2025 15:47:13
16602,928,56,4,16,33,2 caisse PRO,3,,182,,30,30,,0.99,21.00,0,1,1.00,22/7/2025 10:57:36
16603,928,8,4,16,20,6 caisses,3,,840,,30,30,,0.95,21.00,0,1,1.00,18/11/2025 09:17:49
16604,928,8,4,16,20,7 caisses,3,,980,,31,31,,0.99,21.00,0,1,1.00,18/11/2025 09:18:01
16605,928,56,4,16,33,4 caisse PRO,,,364,,31,31,,1.00,21.00,0,1,1.00,18/12/2025 09:23:45
16606,928,8,4,16,20,6 caisses,3,,840,,32,32,,0.99,21.00,0,1,1.00,18/11/2025 09:18:15
16607,928,56,4,16,33,2 caisse PRO,3,,182,,33,33,,0.99,21.00,0,1,1.00,22/7/2025 10:58:06
16608,928,8,4,16,20,3 caisses,3,,420,,33,33,,0.99,21.00,0,1,1.00,18/11/2025 09:18:34
16609,928,9,,16,,,2,,,,04,36,1.00,0.95,1.00,0,1,1.00,13/1/2025 15:47:14
16612,276,56,4,16,33,3 caisses PRO,3,,273,,36,36,,0.99,21.00,0,1,1.00,2/9/2025 09:30:29
16614,127,17,80,76,20,match 40,,,3,,44,44,,1.00,70.00,0,1,1.00,16/10/2025 14:39:31
16616,1318,8,440,17,41,6 bacs,,,3960,,49,49,1.00,1.00,42.00,0,1,1.00,6/2/2026 11:27:02
16617,1318,8,440,17,41, 6 bacs,,,3960,,49,49,1.00,1.00,42.00,0,1,1.00,6/2/2026 11:27:08
16618,1420,1,,23,,,,,,,01,01,,1.00,0.00,0,1,1.00,16/1/2025 15:10:43
16619,1420,2,,23,,,,,,,03,03,,1.00,0.00,0,1,1.00,16/1/2025 15:10:43
16620,1420,56,,16,19,500 PRO,,1.00,500,,11,11,,0.98,70.00,0,1,1.00,24/12/2025 11:54:38
16621,1421,1,,23,,,,,,,01,01,,1.00,0.00,0,1,1.00,16/1/2025 15:26:12
16622,1421,2,,23,,,,,,,03,03,,1.00,0.00,0,1,1.00,16/1/2025 15:26:12
16624,1385,6,,62,33,3 caisses,,1.00,70,,14,14,,1.00,0.00,0,1,1.00,9/1/2026 12:07:26
16625,521,17,431,83,20,,,,,,01,52,1.00,0.99,56.00,0,1,1.00,16/1/2025 17:00:26
16626,225,8,4,16,20,5 caisses,2,,700,,03,03,1.00,0.99,42.00,0,1,1.00,18/11/2025 08:44:46
16632,436,17,349,106,20,,,,,,24,24,,1.00,49.00,0,1,1.00,6/6/2025 17:18:58
16633,752,17,431,106,20,,,,,,21,21,1.00,0.99,35.00,0,1,1.00,17/1/2025 17:24:47
16634,752,17,431,106,20,,,,,,26,26,1.00,0.99,28.00,0,1,1.00,30/6/2025 15:51:08
16639,201,56,4,16,33,2 caisses PRO,,,182,,24,24,,1.00,28.00,0,1,1.00,23/12/2025 15:02:16
16641,217,56,4,16,33,11 caisses PRO,,,4752,,36,36,,1.00,21.00,0,1,1.00,29/1/2026 16:23:21
16642,1318,8,440,17,41,,,,3960,,06,06,1.00,1.00,35.00,0,1,1.00,6/2/2026 11:27:13
16643,1163,8,4,16,20,12 caisses,,,7776,,50,50,,0.33,63.00,0,1,1.00,4/12/2025 09:18:10
16646,752,17,431,106,20,,,,,,29,29,1.00,0.99,28.00,0,1,1.00,27/1/2025 14:15:17
16647,1334,15,,16,4,,1,,,,15,40,1.00,0.95,1.00,0,1,1.00,27/1/2025 15:41:32
16648,1334,4,,46,,,,,,,07,07,,1.00,0.00,0,1,1.00,27/1/2025 15:41:59
16649,1334,14,,16,,,1,,,,09,09,1.00,0.95,1.00,0,1,1.00,27/1/2025 15:42:23
16650,1422,1,,23,,,,,,,01,01,,1.00,0.00,0,1,1.00,7/2/2025 11:32:44
16651,1422,2,,23,,,,,,,03,03,,1.00,0.00,0,1,1.00,7/2/2025 11:32:44
16654,1422,57,4,16,11,2 caisses ADH,3,,546,,13,13,1.00,0.95,42.00,0,1,1.00,7/4/2025 11:27:45
16655,1422,57,4,16,11,2 caisses ADH,3,,546,,14,14,1.00,0.95,42.00,0,1,1.00,7/4/2025 11:28:16
16656,128,17,429,67,20,,,1.00,,,07,07,,1.00,49.00,0,1,1.00,13/2/2025 18:04:50
16657,149,6,,16,33,7 caisses,,1.00,180,,12,12,,1.00,0.00,0,1,1.00,13/2/2025 11:23:26
16659,963,6,,16,33,7 caisses,,1.00,180,,13,13,,1.00,0.00,0,1,1.00,12/2/2026 11:07:43
16660,288,57,,62,19,250 ADH,1,,250,,12,12,1.00,0.96,56.00,0,1,1.00,11/12/2025 14:23:18
16661,288,6,,16,11,7 caisses,,1.00,192,,14,14,,1.00,0.00,0,1,1.00,13/2/2025 14:45:14
16662,366,57,,62,19,200 ADH,1,,200,,13,13,1.00,0.97,56.00,0,1,1.00,24/12/2025 15:58:50
16663,366,6,,16,11,7 caisses,,,194,,15,15,,1.00,0.00,0,1,1.00,24/12/2025 15:59:22
16664,51,24,429,76,20,,,1.00,,,07,07,,1.00,1.00,0,1,1.00,13/2/2025 18:15:34
16665,51,24,429,76,20,,,1.00,,,11,11,,1.00,105.00,0,1,1.00,13/2/2025 18:16:01
16673,183,56,4,16,33,5 caisses PRO,,1.00,140,,15,15,,1.00,28.00,0,1,1.00,24/12/2025 10:40:47
16675,901,56,4,16,33,1 caisses PRO,3,,91,,02,02,1.00,0.98,84.00,0,1,1.00,23/12/2025 15:16:55
16676,1423,14,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16677,1423,39,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16678,1423,43,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16679,1423,10,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16680,1423,13,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16681,1423,7,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16682,1423,15,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16683,1423,6,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16684,1423,52,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16685,1423,16,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16686,1423,17,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16687,1423,51,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16688,1423,46,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16689,1423,49,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16691,1425,1,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16692,1425,2,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16693,1425,3,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16694,1425,26,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16695,1425,4,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16696,1425,5,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16697,1425,56,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16698,1425,8,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16699,1425,57,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16700,1425,47,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16701,1425,9,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16702,1425,12,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16703,1424,45,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16704,1424,18,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16705,1424,19,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16706,1424,20,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16707,1424,21,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16708,1424,22,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16709,1424,23,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16710,1424,40,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16711,1424,41,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16712,1424,42,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16713,1424,50,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16714,1424,24,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16715,1424,25,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16716,1424,27,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16717,1424,31,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16718,1424,37,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16719,1424,38,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16720,1424,36,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16721,1424,48,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16722,1424,44,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16723,1328,15,,16,21,,,,,,12,25,1.00,0.95,1.00,0,1,1.00,20/2/2025 14:01:27
16724,1286,6,,,33,14 caisses,,,392,,14,14,,1.00,0.00,0,1,1.00,24/12/2025 10:29:26
16725,1426,14,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16726,1426,39,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16727,1426,43,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16728,1426,10,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16729,1426,13,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16730,1426,7,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16731,1426,15,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16732,1426,6,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16733,1426,52,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16734,1426,16,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16735,1426,17,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16736,1426,51,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16737,1426,46,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16738,1426,49,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16739,1427,1,,23,,,,,,,01,01,,1.00,0.00,0,1,1.00,3/3/2025 09:06:58
16740,1427,2,,23,,,,,,,03,03,,1.00,0.00,0,1,1.00,3/3/2025 09:06:58
16741,1427,57,,16,11,essai germination,,,2500,,14,14,1.00,0.98,14.00,0,1,1.00,19/1/2026 14:47:01
16743,1427,9,,16,,,,,,,12,12,1.00,0.98,1.00,0,1,1.00,3/3/2025 09:06:58
16744,316,56,,16,19,700 PRO,,1.00,750,,13,13,,0.98,49.00,0,1,1.00,5/2/2026 14:12:08
16745,316,6,,16,33,25 caisses,,,700,,18,18,,1.00,0.00,0,1,1.00,5/2/2026 14:11:31
16746,107,17,348,7,20,s04* 1 tunnel,,,1400,,13,13,,1.00,56.00,0,1,1.00,23/1/2026 16:04:37
16747,1385,57,,62,19,130 ADH,1,,130,,14,14,1.00,0.98,42.00,0,1,1.00,9/1/2026 12:06:08
16748,1383,57,,62,19,160 ADH,1,,160,,13,13,1.00,0.98,42.00,0,1,1.00,29/1/2026 14:04:11
16749,1383,57,,62,19,160 ADH,1,,160,,14,14,1.00,0.98,42.00,0,1,1.00,9/1/2026 11:55:08
16750,123,17,196,66,,,,,,,13,13,1.00,0.99,70.00,0,1,1.00,26/3/2025 18:08:21
16753,336,57,4,16,11,2 caisses ADH,3,,182,,17,17,,0.98,35.00,0,1,1.00,27/11/2025 09:34:08
16754,373,57,4,16,11,2 caisses ADH*,3,,182,,17,17,,0.98,35.00,0,1,1.00,28/3/2025 10:43:30
16755,917,56,,16,33,7 caisses PRO*,,1.00,200,,14,14,,1.00,28.00,0,1,1.00,5/2/2026 11:18:40
16756,1430,1,,23,,,,,,,01,01,,1.00,0.00,0,1,1.00,1/4/2025 09:47:39
16757,1430,2,,23,,,,,,,03,03,,1.00,0.00,0,1,1.00,1/4/2025 09:47:39
16758,1430,56,,16,33,18 caisses PRO,,1.00,520,,17,17,,1.00,0.00,0,1,1.00,24/12/2025 10:09:37
16759,331,1,,23,,,,,,,01,01,,1.00,0.00,0,1,1.00,1/4/2025 09:49:05
16760,331,2,,23,,,,,,,03,03,,1.00,0.00,0,1,1.00,1/4/2025 09:49:05
16761,331,56,,16,33,22 caisses PRO,,1.00,615,,16,16,,1.00,21.00,0,1,1.00,10/2/2026 13:44:59
16762,1429,1,,23,,,,,,,01,01,,1.00,0.00,0,1,1.00,1/4/2025 09:49:38
16763,1429,2,,23,,,,,,,03,03,,1.00,0.00,0,1,1.00,1/4/2025 09:49:38
16764,1429,56,,16,33,8 caisses PRO,,1.00,200,,17,17,,1.00,0.00,0,1,1.00,24/12/2025 10:10:26
16766,217,56,4,16,33,33 caisses PRO,,,14256,,42,42,,0.40,35.00,0,1,1.00,16/10/2025 15:47:34
16767,258,57,4,16,11,45 lots ADH,,,728,,14,14,1.00,0.95,42.00,0,1,1.00,3/4/2025 09:02:12
16768,249,57,4,16,11,45 lots ADH,,,728,,14,14,1.00,0.95,35.00,0,1,1.00,3/4/2025 09:03:37
16769,1422,57,4,16,11,2 caisses ADH,3,,546,,15,15,1.00,0.95,42.00,0,1,1.00,7/4/2025 13:53:47
16773,358,56,,16,33,2 caisses PRO,,1.00,115,,17,17,,1.00,0.00,0,1,1.00,15/1/2026 16:31:34
16774,266,6,,62,11,12 caisses JDC,,,1092,,16,16,,0.98,0.00,0,1,1.00,14/4/2025 10:39:34
16775,1282,57,4,16,11,3 caisses ADH,3,,273,,14,14,1.00,0.95,35.00,0,1,1.00,27/11/2025 11:01:16
16776,1282,57,4,16,11,3 caisses ADH,3,,273,,15,15,1.00,0.95,28.00,0,1,1.00,27/11/2025 11:03:19
16777,1282,57,4,16,11,3 caisses ADH,3,,273,,16,16,1.00,0.95,28.00,0,1,1.00,27/11/2025 11:05:24
16778,1434,14,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16779,1433,14,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16780,1435,14,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16781,1431,14,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16782,1433,39,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16783,1434,39,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16784,1431,39,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16785,1435,39,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16786,1433,43,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16787,1434,43,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16788,1435,43,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16789,1431,43,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16790,1433,10,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16791,1435,10,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16792,1434,10,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16793,1431,10,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16794,1435,13,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16795,1431,13,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16796,1433,13,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16797,1434,13,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16798,1434,7,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16799,1431,7,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16800,1433,7,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16801,1435,7,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16802,1434,15,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16803,1435,15,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16804,1431,15,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16805,1433,15,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16806,1431,6,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16807,1433,6,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16808,1434,6,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16809,1435,6,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16810,1431,52,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16811,1434,52,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16812,1433,52,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16813,1435,52,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16814,1433,16,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16815,1431,16,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16816,1434,16,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16817,1435,16,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16818,1434,17,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16819,1431,17,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16820,1435,17,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16821,1433,17,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16822,1431,51,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16823,1435,51,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16824,1433,51,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16825,1434,51,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16826,1435,46,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16827,1431,46,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16828,1433,46,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16829,1434,46,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16830,1434,49,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16831,1435,49,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16832,1433,49,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16833,1431,49,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16834,245,8,293,89,34,5 bandes,1,,67240,,18,18,30.00,0.95,28.00,0,1,1.00,16/1/2026 11:13:50
16835,1438,1,,23,,,,,,,01,01,,1.00,0.00,0,1,1.00,10/7/2025 13:07:30
16836,1437,1,,23,,,,,,,01,01,,1.00,0.00,0,1,1.00,10/7/2025 13:07:53
16837,1437,2,,23,,,,,,,03,03,,1.00,0.00,0,1,1.00,10/7/2025 13:07:53
16838,1438,2,,23,,,,,,,03,03,,1.00,0.00,0,1,1.00,10/7/2025 13:07:30
16849,1438,8,4,16,20,25 caisses,3,,3500,,31,31,1.00,0.95,28.00,0,1,1.00,10/7/2025 13:07:30
16850,1438,8,4,16,20,12 caisses,,,1680,,28,28,,0.98,21.00,0,1,1.00,10/7/2025 14:11:38
16851,1438,4,50,,,,1,,,,31,31,1.00,0.95,1.00,0,1,1.00,10/7/2025 13:07:30
16852,1437,4,50,,,,1,,,,31,31,1.00,0.95,1.00,0,1,1.00,10/7/2025 13:07:53
16856,1438,9,,16,4,,2,,,,30,30,1.00,0.95,21.00,0,1,1.00,10/7/2025 13:07:30
16859,1416,56,4,16,33,4 caisse PRO,3,,364,,24,24,,0.99,21.00,0,1,1.00,23/12/2025 10:12:32
16861,1371,8,4,16,20,3 caisses,3,,420,,08,08,1.00,0.95,49.00,0,1,1.00,15/5/2025 16:17:44
16862,1418,8,4,16,20,8 caisses,2,,1120,,49,49,1.00,0.99,70.00,0,1,1.00,18/11/2025 08:42:13
16864,276,8,4,16,20,5 caisses,3,,700,,02,02,,0.99,21.00,0,1,1.00,15/5/2025 16:49:07
16865,276,8,4,16,20,3 caisses,3,,420,,03,03,,0.99,56.00,0,1,1.00,15/5/2025 16:52:50
16866,245,8,293,104,34,5 bandes,1,,67240,,19,19,30.00,0.95,28.00,0,1,1.00,16/1/2026 11:14:01
16867,245,8,293,104,34,5 bandes,1,,67240,,20,20,30.00,0.95,28.00,0,1,1.00,16/1/2026 11:14:04
16868,1417,1,,23,,,,,,,01,01,,1.00,0.00,0,1,1.00,16/5/2025 11:36:25
16869,1417,2,,23,,,,,,,02,02,,1.00,0.00,0,1,1.00,16/5/2025 11:36:25
16872,1417,56,4,16,33,3 caisses PRO,3,,273,,34,34,,0.99,21.00,0,1,1.00,5/8/2025 16:24:26
16874,1417,56,4,16,33,3 caisses PRO,3,,273,,35,35,,0.99,28.00,0,1,1.00,18/11/2025 16:05:54
16875,1417,8,4,16,20,7 caisses,3,,980,,48,48,,0.99,70.00,0,1,1.00,20/11/2025 14:19:20
16876,1180,57,,62,22,250 ADH,1,,250,,12,12,1.00,0.83,56.00,0,1,1.00,24/12/2025 11:09:03
16878,1416,56,4,16,33,5 caisse PRO,3,,455,,31,31,,0.99,28.00,0,1,1.00,23/12/2025 10:29:24
16882,760,8,4,16,20,15 caisses,2,,2100,,24,24,,0.95,14.00,0,1,1.00,17/6/2025 14:43:40
16885,1407,8,4,16,20,30 caisses,,,6000,,25,25,,0.24,14.00,0,1,1.00,9/1/2026 09:02:25
16886,1440,56,4,16,33,3 caisse PRO,3,,273,,27,27,,0.99,21.00,0,1,1.00,1/8/2025 08:43:33
16887,1440,8,4,16,20,4 caisses,3,,560,,32,32,,0.95,28.00,0,1,1.00,18/11/2025 08:50:44
16888,1440,1,,23,,,,,,,01,01,,1.00,0.00,0,1,1.00,8/7/2025 13:52:28
16889,1440,2,,23,,,,,,,03,03,,1.00,0.00,0,1,1.00,8/7/2025 13:52:29
16890,1440,56,4,16,33,3 caisse PRO,3,,273,,29,29,,0.99,28.00,0,1,1.00,8/7/2025 13:52:54
16891,1440,8,4,16,20,6 caisses,3,,840,,29,29,,0.95,28.00,0,1,1.00,18/11/2025 08:51:09
16892,1440,8,4,16,20,5 caisses,3,,700,,31,31,,0.95,28.00,0,1,1.00,8/7/2025 13:52:54
16894,1437,8,4,16,20,12 caisses,,,1640,,28,28,,0.98,21.00,0,1,1.00,10/7/2025 13:07:54
16895,1437,8,4,16,20,16 caisses,,,2240,,35,35,,0.90,28.00,0,1,1.00,2/12/2025 14:33:47
16896,1437,9,,,,,,,,,31,31,1.00,0.98,1.00,0,1,1.00,10/7/2025 13:07:54
16899,1440,8,4,16,20,6 caisses,3,,840,,27,27,,0.95,35.00,0,1,1.00,10/7/2025 14:30:21
16900,436,17,349,105,20,série 28,,,,,29,29,,1.00,49.00,0,1,1.00,18/7/2025 16:38:49
16901,928,56,4,16,33,1 caisse PRO,,,91,,32,32,,1.00,21.00,0,1,1.00,22/7/2025 11:11:56
16916,373,56,4,16,33,2 caisses PRO,3,,182,,34,34,1.00,0.98,35.00,0,1,1.00,4/8/2025 15:40:49
16917,1355,56,4,16,33,1 caisses PRO,3,,432,,34,34,,0.33,21.00,0,1,1.00,23/12/2025 15:03:49
16918,1438,56,4,16,33,2 caisses PRO,3,,182,,28,28,,0.33,21.00,0,1,1.00,12/12/2025 09:49:05
16919,928,56,4,16,33,4 caisse PRO,,,364,,34,34,,1.00,28.00,0,1,1.00,29/1/2026 15:54:07
16920,1277,8,,,,,,1.00,,,,,,1.00,0.00,0,1,1.00,7/8/2025 10:36:40
16921,227,8,4,16,20,15 caisses,3,,0,,38,38,1.00,0.21,35.00,0,1,1.00,7/8/2025 14:30:17
16922,227,8,4,16,20,15 caisses,3,,0,,41,41,1.00,0.21,35.00,0,1,1.00,7/8/2025 14:30:22
16923,111,17,348,12,20,s29 couleur*1 tunn,,,980,,35,35,,0.98,80.00,0,1,1.00,2/12/2025 14:50:40
16924,928,56,4,16,33,1 caisse PRO,,,91,,35,35,,1.00,28.00,0,1,1.00,29/1/2026 15:53:53
16925,1355,56,4,16,33,3 caisses PRO,3,,1296,,36,36,,0.33,21.00,0,1,1.00,29/8/2025 13:45:16
16927,249,8,4,16,20,5 caisses,3,,2800,,35,35,1.00,0.33,35.00,0,1,1.00,9/9/2025 11:27:59
16928,753,8,4,16,20,50 caisses,,,32400,,41,41,,0.98,21.00,0,1,1.00,7/10/2025 08:18:54
16930,330,8,,16,20,2 caisses,1,,1728,,43,43,1.00,0.33,21.00,0,1,1.00,23/9/2025 16:09:56
16931,312,8,4,16,20,12 caisses,3,,7776,,41,41,1.00,0.21,21.00,0,1,1.00,25/11/2025 08:22:51
16932,1379,8,4,16,20,18 caisses,3,,11664,,41,41,1.00,0.21,21.00,0,1,1.00,25/11/2025 08:21:37
16933,293,8,4,16,20,75 caisses,,,48600,,44,44,,0.40,28.00,0,1,1.00,14/10/2025 08:36:13
16934,217,8,4,16,20,50 caisses,,,32400,,46,46,,0.40,56.00,0,1,1.00,9/12/2025 16:11:11
16935,217,8,4,16,20,100 caisses,,,64800,,47,47,,0.40,49.00,0,1,1.00,9/12/2025 16:11:14
16936,447,17,429,102,20,bull blood 40,,,,,43,43,1.00,0.99,35.00,0,1,1.00,14/10/2025 15:25:13
16938,451,17,429,74,20,Misome/Silverstone/Lussan S43,,1.00,,,46,46,1.00,0.99,77.00,0,1,1.00,8/11/2025 12:18:17
16939,293,56,4,16,33,9 caisses PRO,,,3888,,43,43,,0.40,35.00,0,1,1.00,23/12/2025 15:09:49
16940,1163,8,4,16,20,50 caisses,,,32400,,44,44,,0.98,21.00,0,1,1.00,30/10/2025 08:44:40
16942,183,57,4,16,11,5 caisses ADH*,2,,140,,18,18,,0.90,21.00,0,1,1.00,6/11/2025 14:54:44
16943,209,57,4,,11,22 lots ADH,,,364,,14,14,1.00,0.98,28.00,0,1,1.00,6/11/2025 15:51:28
16944,209,57,4,,11,22 lots ADH,,,364,,15,15,1.00,0.98,28.00,0,1,1.00,6/11/2025 15:51:46
16945,128,17,429,74,20,1/2 Chap S41,,1.00,,,46,46,,1.00,77.00,0,1,1.00,8/11/2025 12:06:59
