compta;facture,jour;article;libelle;qte;pu;montant
VALROSO01;FA23001332;2023-01-12 00:00:00.000;ACOT;Cotisation année 2023;1.000000;30.000000;30.000000
VALROSO01;FA2401364;2024-01-12 00:00:00.000;ACOT;Cotisation année 2024;1.000000;5.000000;5.000000
VALROSO01;AFA2501457;2025-01-21 00:00:00.000;ACOT;Cotisation année 2025;1.000000;5.000000;5.000000
VALROSO01;AFA2601429;2026-01-13 00:00:00.000;ACOT;Cotisation année 2026;1.000000;5.000000;5.000000
VALSESO01;AFA2501458;2025-01-21 00:00:00.000;ACOT;Cotisation année 2025;1.000000;5.000000;5.000000
VALSESO01;AFA2602645;2026-02-09 00:00:00.000;ACOT;Cotisation année 2026;1.000000;5.000000;5.000000
VALTEYV01;FA20001403;2020-01-14 00:00:00.000;ACOT;Cotisation année 2020;1.000000;30.000000;30.000000
VANDEVA01;FA20001405;2020-01-14 00:00:00.000;ACOT;Cotisation année 2020;1.000000;30.000000;30.000000
VANDEVA01;FA2101582;2021-01-14 00:00:00.000;ACOT;Cotisation année 2021;1.000000;30.000000;30.000000
VANDEVA01;FV2100323;2021-06-11 00:00:00.000;ACOT;Cotisation année 2021;-1.000000;30.000000;-30.000000
VANDIGU01;FA2201453;2022-01-11 00:00:00.000;ACOT;Cotisation année 2022;1.000000;30.000000;30.000000
VANDIGU01;FV2200142;2022-01-27 00:00:00.000;ACOT;Cotisation année 2022;-1.000000;30.000000;-30.000000
VANHOFR01;FA20001404;2020-01-14 00:00:00.000;ACOT;Cotisation année 2020;1.000000;30.000000;30.000000
VANHOFR01;FA2101581;2021-01-14 00:00:00.000;ACOT;Cotisation année 2021;1.000000;30.000000;30.000000
VANHOFR01;FA2201452;2022-01-11 00:00:00.000;ACOT;Cotisation année 2022;1.000000;30.000000;30.000000
VANHOFR01;FA23001333;2023-01-12 00:00:00.000;ACOT;Cotisation année 2023;1.000000;30.000000;30.000000
VANHOFR01;FA2401365;2024-01-12 00:00:00.000;ACOT;Cotisation année 2024;1.000000;5.000000;5.000000
VANHOFR01;AFA2501459;2025-01-21 00:00:00.000;ACOT;Cotisation année 2025;1.000000;5.000000;5.000000
VANHOFR01;AFA2601430;2026-01-13 00:00:00.000;ACOT;Cotisation année 2026;1.000000;5.000000;5.000000
VANIELU01;FA20001406;2020-01-14 00:00:00.000;ACOT;Cotisation année 2020;1.000000;30.000000;30.000000
VANIELU01;FA2101583;2021-01-14 00:00:00.000;ACOT;Cotisation année 2021;1.000000;30.000000;30.000000
VANIELU01;FV2100324;2021-06-11 00:00:00.000;ACOT;Cotisation année 2021;-1.000000;30.000000;-30.000000
VANNSMA01;FA20001407;2020-01-14 00:00:00.000;ACOT;Cotisation année 2020;1.000000;30.000000;30.000000
VANNSMA01;FA2101584;2021-01-14 00:00:00.000;ACOT;Cotisation année 2021;1.000000;30.000000;30.000000
VANNSMA01;FA2201454;2022-01-11 00:00:00.000;ACOT;Cotisation année 2022;1.000000;30.000000;30.000000
VANNSMA01;FA23001334;2023-01-12 00:00:00.000;ACOT;Cotisation année 2023;1.000000;30.000000;30.000000
VANNSMA01;FA2401366;2024-01-12 00:00:00.000;ACOT;Cotisation année 2024;1.000000;5.000000;5.000000
VANNSMA01;AFA2501460;2025-01-21 00:00:00.000;ACOT;Cotisation année 2025;1.000000;5.000000;5.000000
VANNSMA01;AFA2601431;2026-01-13 00:00:00.000;ACOT;Cotisation année 2026;1.000000;5.000000;5.000000
VANSOHU01;FA20001408;2020-01-14 00:00:00.000;ACOT;Cotisation année 2020;1.000000;30.000000;30.000000
VANSOHU01;FA2101585;2021-01-14 00:00:00.000;ACOT;Cotisation année 2021;1.000000;30.000000;30.000000
VANSOHU01;FA2201455;2022-01-11 00:00:00.000;ACOT;Cotisation année 2022;1.000000;30.000000;30.000000
VANSOHU01;FA23001335;2023-01-12 00:00:00.000;ACOT;Cotisation année 2023;1.000000;30.000000;30.000000
VANSOHU01;FV23000119;2023-03-07 00:00:00.000;ACOT;Cotisation année 2023;-1.000000;30.000000;-30.000000
VARRIIN01;FA20001409;2020-01-14 00:00:00.000;ACOT;Cotisation année 2020;1.000000;30.000000;30.000000
VARRIIN01;FA2101586;2021-01-14 00:00:00.000;ACOT;Cotisation année 2021;1.000000;30.000000;30.000000
VARRIIN01;FA2201456;2022-01-11 00:00:00.000;ACOT;Cotisation année 2022;1.000000;30.000000;30.000000
VARRIIN01;FA23001336;2023-01-12 00:00:00.000;ACOT;Cotisation année 2023;1.000000;30.000000;30.000000
VARRIIN01;FA2401367;2024-01-12 00:00:00.000;ACOT;Cotisation année 2024;1.000000;5.000000;5.000000
VARRIIN01;AFA2501461;2025-01-21 00:00:00.000;ACOT;Cotisation année 2025;1.000000;5.000000;5.000000
VARRIIN01;AFA2601432;2026-01-13 00:00:00.000;ACOT;Cotisation année 2026;1.000000;5.000000;5.000000
VASCOJO01;AFA2502863;2025-02-26 00:00:00.000;ACOT;Cotisation année 2025;1.000000;5.000000;5.000000
VASCOJO01;AFA2601433;2026-01-13 00:00:00.000;ACOT;Cotisation année 2026;1.000000;5.000000;5.000000
VATRECA01;FA20001410;2020-01-14 00:00:00.000;ACOT;Cotisation année 2020;1.000000;30.000000;30.000000
VATRECA01;FA2101587;2021-01-14 00:00:00.000;ACOT;Cotisation année 2021;1.000000;30.000000;30.000000
VATRECA01;FA2201457;2022-01-11 00:00:00.000;ACOT;Cotisation année 2022;1.000000;30.000000;30.000000
VATRECA01;FA23001337;2023-01-12 00:00:00.000;ACOT;Cotisation année 2023;1.000000;30.000000;30.000000
VATRECA01;FA2401368;2024-01-12 00:00:00.000;ACOT;Cotisation année 2024;1.000000;5.000000;5.000000
VATRECA01;AFA2501462;2025-01-21 00:00:00.000;ACOT;Cotisation année 2025;1.000000;5.000000;5.000000
VATRECA01;AFA2601434;2026-01-13 00:00:00.000;ACOT;Cotisation année 2026;1.000000;5.000000;5.000000
VAUBOEL01;FA20001411;2020-01-14 00:00:00.000;ACOT;Cotisation année 2020;1.000000;30.000000;30.000000
VAUBOEL01;FA2101588;2021-01-14 00:00:00.000;ACOT;Cotisation année 2021;1.000000;30.000000;30.000000
VAUBOEL01;FA2201458;2022-01-11 00:00:00.000;ACOT;Cotisation année 2022;1.000000;30.000000;30.000000
VAUBOEL01;FA23001338;2023-01-12 00:00:00.000;ACOT;Cotisation année 2023;1.000000;30.000000;30.000000
VAUBOEL01;FA2401369;2024-01-12 00:00:00.000;ACOT;Cotisation année 2024;1.000000;5.000000;5.000000
VAUBOEL01;AFA2501463;2025-01-21 00:00:00.000;ACOT;Cotisation année 2025;1.000000;5.000000;5.000000
VAUBOEL01;AFA2601435;2026-01-13 00:00:00.000;ACOT;Cotisation année 2026;1.000000;5.000000;5.000000
VAUCHPA01;FA20003406;2020-05-29 00:00:00.000;ACOT;Cotisation année 2020;1.000000;30.000000;30.000000
VAUCHPA01;FA2101589;2021-01-14 00:00:00.000;ACOT;Cotisation année 2021;1.000000;30.000000;30.000000
VAUCHPA01;FA2201459;2022-01-11 00:00:00.000;ACOT;Cotisation année 2022;1.000000;30.000000;30.000000
VAUCHPA01;FA23001339;2023-01-12 00:00:00.000;ACOT;Cotisation année 2023;1.000000;30.000000;30.000000
VAUCLFR01;FA20003367;2020-05-20 00:00:00.000;ACOT;Cotisation année 2020;1.000000;30.000000;30.000000
VAUCLFR01;FA2101590;2021-01-14 00:00:00.000;ACOT;Cotisation année 2021;1.000000;30.000000;30.000000
VAUCLFR01;FA2201460;2022-01-11 00:00:00.000;ACOT;Cotisation année 2022;1.000000;30.000000;30.000000
VAUCLFR01;FA23001340;2023-01-12 00:00:00.000;ACOT;Cotisation année 2023;1.000000;30.000000;30.000000
VAUCLFR01;FA2401370;2024-01-12 00:00:00.000;ACOT;Cotisation année 2024;1.000000;5.000000;5.000000
VAUCLFR01;AFA2501464;2025-01-21 00:00:00.000;ACOT;Cotisation année 2025;1.000000;5.000000;5.000000
VAUCLFR01;AFA2601436;2026-01-13 00:00:00.000;ACOT;Cotisation année 2026;1.000000;5.000000;5.000000
VAUDEST01;FA20003359;2020-05-19 00:00:00.000;ACOT;Cotisation année 2020;1.000000;30.000000;30.000000
VAUDEST01;FA2101591;2021-01-14 00:00:00.000;ACOT;Cotisation année 2021;1.000000;30.000000;30.000000
VAUDEST01;FV2100054;2021-02-11 00:00:00.000;ACOT;Cotisation année 2021;-1.000000;30.000000;-30.000000
VAUDOJA01;FA20001412;2020-01-14 00:00:00.000;ACOT;Cotisation année 2020;1.000000;30.000000;30.000000
VAUDOJA01;FA2101592;2021-01-14 00:00:00.000;ACOT;Cotisation année 2021;1.000000;30.000000;30.000000
VAUDOJA01;FA2201461;2022-01-11 00:00:00.000;ACOT;Cotisation année 2022;1.000000;30.000000;30.000000
VAUDOJA01;FA23001341;2023-01-12 00:00:00.000;ACOT;Cotisation année 2023;1.000000;30.000000;30.000000
VAUDOJA01;FA2401371;2024-01-12 00:00:00.000;ACOT;Cotisation année 2024;1.000000;5.000000;5.000000
VAUDOJA01;FV2400002;2024-01-17 00:00:00.000;ACOT;Cotisation année 2024;-1.000000;5.000000;-5.000000
VAUTHCA01;FA20001414;2020-01-14 00:00:00.000;ACOT;Cotisation année 2020;1.000000;30.000000;30.000000
VAUTHCA01;FA2101594;2021-01-14 00:00:00.000;ACOT;Cotisation année 2021;1.000000;30.000000;30.000000
VAUTHCA01;FA2201463;2022-01-11 00:00:00.000;ACOT;Cotisation année 2022;1.000000;30.000000;30.000000
VAUTHCA01;FA23001343;2023-01-12 00:00:00.000;ACOT;Cotisation année 2023;1.000000;30.000000;30.000000
VAUTHCA01;FA2401373;2024-01-12 00:00:00.000;ACOT;Cotisation année 2024;1.000000;5.000000;5.000000
VAUTHCA01;AFA2501466;2025-01-21 00:00:00.000;ACOT;Cotisation année 2025;1.000000;5.000000;5.000000
VAUTHCA01;AFA2601438;2026-01-13 00:00:00.000;ACOT;Cotisation année 2026;1.000000;5.000000;5.000000
VAUTHCH01;FA20001413;2020-01-14 00:00:00.000;ACOT;Cotisation année 2020;1.000000;30.000000;30.000000
VAUTHCH01;FA2101593;2021-01-14 00:00:00.000;ACOT;Cotisation année 2021;1.000000;30.000000;30.000000
VAUTHCH01;FA2201462;2022-01-11 00:00:00.000;ACOT;Cotisation année 2022;1.000000;30.000000;30.000000
VAUTHCH01;FA23001342;2023-01-12 00:00:00.000;ACOT;Cotisation année 2023;1.000000;30.000000;30.000000
VAUTHCH01;FA2401372;2024-01-12 00:00:00.000;ACOT;Cotisation année 2024;1.000000;5.000000;5.000000
VAUTHCH01;AFA2501465;2025-01-21 00:00:00.000;ACOT;Cotisation année 2025;1.000000;5.000000;5.000000
VAUTHCH01;AFA2601437;2026-01-13 00:00:00.000;ACOT;Cotisation année 2026;1.000000;5.000000;5.000000
VAUTRDE01;FA2401374;2024-01-12 00:00:00.000;ACOT;Cotisation année 2024;1.000000;5.000000;5.000000
VAUTRDE01;FV2400116;2024-02-14 00:00:00.000;ACOT;Cotisation année 2024;-1.000000;5.000000;-5.000000
VAUZEJU01;AFA2602654;2026-02-12 00:00:00.000;ACOT;Cotisation année 2026;1.000000;5.000000;5.000000
VAVERPA01;AFA2501467;2025-01-21 00:00:00.000;ACOT;Cotisation année 2025;1.000000;5.000000;5.000000
VAVERPA01;AFV2500495;2025-12-12 00:00:00.000;ACOT;Cotisation année 2025;-1.000000;5.000000;-5.000000
VAXELAM01;FA2403215;2024-05-10 00:00:00.000;ACOT;Cotisation année 2024;1.000000;5.000000;5.000000
VAXELAM01;AFA2501468;2025-01-21 00:00:00.000;ACOT;Cotisation année 2025;1.000000;5.000000;5.000000
VAXELAM01;AFA2601440;2026-01-13 00:00:00.000;ACOT;Cotisation année 2026;1.000000;5.000000;5.000000
VAXELCH01;FA20001417;2020-01-14 00:00:00.000;ACOT;Cotisation année 2020;1.000000;30.000000;30.000000
VAXELLA01;FA20001415;2020-01-14 00:00:00.000;ACOT;Cotisation année 2020;1.000000;30.000000;30.000000
VAXELLA01;FA2101595;2021-01-14 00:00:00.000;ACOT;Cotisation année 2021;1.000000;30.000000;30.000000
VAXELLA01;FA2201464;2022-01-11 00:00:00.000;ACOT;Cotisation année 2022;1.000000;30.000000;30.000000
VAXELLA01;FA23001344;2023-01-12 00:00:00.000;ACOT;Cotisation année 2023;1.000000;30.000000;30.000000
VAXELLA01;FV23000287;2023-06-22 00:00:00.000;ACOT;Cotisation année 2023;-1.000000;30.000000;-30.000000
VAXELLA01;AFA2502991;2025-05-15 00:00:00.000;ACOT;Cotisation année 2025;1.000000;5.000000;5.000000
VAXELLA01;AFA2601439;2026-01-13 00:00:00.000;ACOT;Cotisation année 2026;1.000000;5.000000;5.000000
VAXELRE01;FA20001416;2020-01-14 00:00:00.000;ACOT;Cotisation année 2020;1.000000;30.000000;30.000000
VAXELRE01;FA2101596;2021-01-14 00:00:00.000;ACOT;Cotisation année 2021;1.000000;30.000000;30.000000
VAXELRE01;FA2201465;2022-01-11 00:00:00.000;ACOT;Cotisation année 2022;1.000000;30.000000;30.000000
VAXELRE01;FA23001345;2023-01-12 00:00:00.000;ACOT;Cotisation année 2023;1.000000;30.000000;30.000000
VAXELRE01;FV23000104;2023-02-03 00:00:00.000;ACOT;Cotisation année 2023;-1.000000;30.000000;-30.000000
VECKCO01;FA2101597;2021-01-14 00:00:00.000;ACOT;Cotisation année 2021;1.000000;30.000000;30.000000
VECKCO01;FA2201466;2022-01-11 00:00:00.000;ACOT;Cotisation année 2022;1.000000;30.000000;30.000000
VECKCO01;FV2200318;2022-07-05 00:00:00.000;ACOT;Cotisation annuelle;-1.000000;30.000000;-30.000000
VECKCO01;FA2401375;2024-01-12 00:00:00.000;ACOT;Cotisation année 2024;1.000000;5.000000;5.000000
VECKCO01;AFA2501469;2025-01-21 00:00:00.000;ACOT;Cotisation année 2025;1.000000;5.000000;5.000000
VECKCO01;AFA2601441;2026-01-13 00:00:00.000;ACOT;Cotisation année 2026;1.000000;5.000000;5.000000
VELYCL01;FA20001418;2020-01-14 00:00:00.000;ACOT;Cotisation année 2020;1.000000;30.000000;30.000000
VELYCL01;FA2101598;2021-01-14 00:00:00.000;ACOT;Cotisation année 2021;1.000000;30.000000;30.000000
VELYCL01;FA2201467;2022-01-11 00:00:00.000;ACOT;Cotisation année 2022;1.000000;30.000000;30.000000
VELYCL01;FA23001346;2023-01-12 00:00:00.000;ACOT;Cotisation année 2023;1.000000;30.000000;30.000000
VENEGDE01;FA20001419;2020-01-14 00:00:00.000;ACOT;Cotisation année 2020;1.000000;30.000000;30.000000
VENEGDE01;FA2101599;2021-01-14 00:00:00.000;ACOT;Cotisation année 2021;1.000000;30.000000;30.000000
VENEGDE01;FA2201468;2022-01-11 00:00:00.000;ACOT;Cotisation année 2022;1.000000;30.000000;30.000000
VENEGDE01;FA23001347;2023-01-12 00:00:00.000;ACOT;Cotisation année 2023;1.000000;30.000000;30.000000
VENEGDE01;FA2401376;2024-01-12 00:00:00.000;ACOT;Cotisation année 2024;1.000000;5.000000;5.000000
VENEGDE01;AFA2501470;2025-01-21 00:00:00.000;ACOT;Cotisation année 2025;1.000000;5.000000;5.000000
VENEGDE01;AFA2601442;2026-01-13 00:00:00.000;ACOT;Cotisation année 2026;1.000000;5.000000;5.000000
VENTUJU01;FA20001420;2020-01-14 00:00:00.000;ACOT;Cotisation année 2020;1.000000;30.000000;30.000000
VENTUJU01;FA2101600;2021-01-14 00:00:00.000;ACOT;Cotisation année 2021;1.000000;30.000000;30.000000
VENTUJU01;FA2201469;2022-01-11 00:00:00.000;ACOT;Cotisation année 2022;1.000000;30.000000;30.000000
VENTUJU01;FA23001348;2023-01-12 00:00:00.000;ACOT;Cotisation année 2023;1.000000;30.000000;30.000000
VENTUJU01;FA2401377;2024-01-12 00:00:00.000;ACOT;Cotisation année 2024;1.000000;5.000000;5.000000
VENTUJU01;AFA2501471;2025-01-21 00:00:00.000;ACOT;Cotisation année 2025;1.000000;5.000000;5.000000
VENTUJU01;AFA2601443;2026-01-13 00:00:00.000;ACOT;Cotisation année 2026;1.000000;5.000000;5.000000
VENTUJU01;AFV2600070;2026-02-11 00:00:00.000;ACOT;Cotisation année 2025 + 2026;-2.000000;5.000000;-10.000000
VERFARE01;FA20001421;2020-01-14 00:00:00.000;ACOT;Cotisation année 2020;1.000000;30.000000;30.000000
VERFARE01;FV20000335;2020-11-10 00:00:00.000;ACOT;Cotisation année 2020;-1.000000;30.000000;-30.000000
VERGEPA01;FA23001349;2023-01-12 00:00:00.000;ACOT;Cotisation année 2023;1.000000;30.000000;30.000000
VERGEPA01;FA2401378;2024-01-12 00:00:00.000;ACOT;Cotisation année 2024;1.000000;5.000000;5.000000
VERGEPA01;AFA2501472;2025-01-21 00:00:00.000;ACOT;Cotisation année 2025;1.000000;5.000000;5.000000
VERGEPA01;AFA2601444;2026-01-13 00:00:00.000;ACOT;Cotisation année 2026;1.000000;5.000000;5.000000
VERGNAN01;AFA2502875;2025-02-28 00:00:00.000;ACOT;Cotisation année 2025;1.000000;5.000000;5.000000
VERGNAN01;AFA2601445;2026-01-13 00:00:00.000;ACOT;Cotisation année 2026;1.000000;5.000000;5.000000
VERNICA01;FA23001352;2023-01-12 00:00:00.000;ACOT;Cotisation année 2023;1.000000;30.000000;30.000000
VERNICA01;FA2401382;2024-01-12 00:00:00.000;ACOT;Cotisation année 2024;1.000000;5.000000;5.000000
VERNICA01;FV2300678;2024-03-21 00:00:00.000;ACOT;Cotisation année 2024;-1.000000;5.000000;-5.000000
VERNIEL01;FA2401381;2024-01-12 00:00:00.000;ACOT;Cotisation année 2024;1.000000;5.000000;5.000000
VERNIEL01;AFA2501475;2025-01-21 00:00:00.000;ACOT;Cotisation année 2025;1.000000;5.000000;5.000000
VERNIEL01;AFA2601448;2026-01-13 00:00:00.000;ACOT;Cotisation année 2026;1.000000;5.000000;5.000000
VERNIEM01;FA20001422;2020-01-14 00:00:00.000;ACOT;Cotisation année 2020;1.000000;30.000000;30.000000
VERNIEM01;FA2101601;2021-01-14 00:00:00.000;ACOT;Cotisation année 2021;1.000000;30.000000;30.000000
VERNIEM01;FA2201470;2022-01-11 00:00:00.000;ACOT;Cotisation année 2022;1.000000;30.000000;30.000000
VERNIEM01;FA23001350;2023-01-12 00:00:00.000;ACOT;Cotisation année 2023;1.000000;30.000000;30.000000
VERNIEM01;FA2401379;2024-01-12 00:00:00.000;ACOT;Cotisation année 2024;1.000000;5.000000;5.000000
VERNIEM01;AFA2501473;2025-01-21 00:00:00.000;ACOT;Cotisation année 2025;1.000000;5.000000;5.000000
VERNIEM01;AFA2601446;2026-01-13 00:00:00.000;ACOT;Cotisation année 2026;1.000000;5.000000;5.000000
VERNILI01;FA2403279;2024-05-22 00:00:00.000;ACOT;Cotisation année 2024;1.000000;5.000000;5.000000
VERNILI01;AFA2501476;2025-01-21 00:00:00.000;ACOT;Cotisation année 2025;1.000000;5.000000;5.000000
VERNILI01;AFA2601449;2026-01-13 00:00:00.000;ACOT;Cotisation année 2026;1.000000;5.000000;5.000000
VERNILO01;FA20001423;2020-01-14 00:00:00.000;ACOT;Cotisation année 2020;1.000000;30.000000;30.000000
VERNILO01;FA2101602;2021-01-14 00:00:00.000;ACOT;Cotisation année 2021;1.000000;30.000000;30.000000
VERNILO01;FA2201471;2022-01-11 00:00:00.000;ACOT;Cotisation année 2022;1.000000;30.000000;30.000000
VERNILO01;FA23001351;2023-01-12 00:00:00.000;ACOT;Cotisation année 2023;1.000000;30.000000;30.000000
VERNILO01;FA2401380;2024-01-12 00:00:00.000;ACOT;Cotisation année 2024;1.000000;5.000000;5.000000
VERNILO01;AFA2501474;2025-01-21 00:00:00.000;ACOT;Cotisation année 2025;1.000000;5.000000;5.000000
VERNILO01;AFA2601447;2026-01-13 00:00:00.000;ACOT;Cotisation année 2026;1.000000;5.000000;5.000000
VERRICA01;FA20001424;2020-01-14 00:00:00.000;ACOT;Cotisation année 2020;1.000000;30.000000;30.000000
VERRICA01;FA2101603;2021-01-14 00:00:00.000;ACOT;Cotisation année 2021;1.000000;30.000000;30.000000
VERRICA01;FA2201472;2022-01-11 00:00:00.000;ACOT;Cotisation année 2022;1.000000;30.000000;30.000000
VERRICA01;FA23001353;2023-01-12 00:00:00.000;ACOT;Cotisation année 2023;1.000000;30.000000;30.000000
VERRICA01;FA2401383;2024-01-12 00:00:00.000;ACOT;Cotisation année 2024;1.000000;5.000000;5.000000
VERRICA01;AFA2501477;2025-01-21 00:00:00.000;ACOT;Cotisation année 2025;1.000000;5.000000;5.000000
VERRICA01;AFA2601450;2026-01-13 00:00:00.000;ACOT;Cotisation année 2026;1.000000;5.000000;5.000000
VEXLAEL01;FA2202948;2022-03-14 00:00:00.000;ACOT;Cotisation année 2022;1.000000;30.000000;30.000000
VEXLAEL01;FA23001355;2023-01-12 00:00:00.000;ACOT;Cotisation année 2023;1.000000;30.000000;30.000000
VEXLAEL01;FA2401385;2024-01-12 00:00:00.000;ACOT;Cotisation année 2024;1.000000;5.000000;5.000000
VEXLAEL01;AFA2501479;2025-01-21 00:00:00.000;ACOT;Cotisation année 2025;1.000000;5.000000;5.000000
VEXLAEL01;AFA2601452;2026-01-13 00:00:00.000;ACOT;Cotisation année 2026;1.000000;5.000000;5.000000
VEXLANA01;FA2201473;2022-01-11 00:00:00.000;ACOT;Cotisation année 2022;1.000000;30.000000;30.000000
VEXLANA01;FA23001354;2023-01-12 00:00:00.000;ACOT;Cotisation année 2023;1.000000;30.000000;30.000000
VEXLANA01;FA2401384;2024-01-12 00:00:00.000;ACOT;Cotisation année 2024;1.000000;5.000000;5.000000
VEXLANA01;AFA2501478;2025-01-21 00:00:00.000;ACOT;Cotisation année 2025;1.000000;5.000000;5.000000
VEXLANA01;AFA2601451;2026-01-13 00:00:00.000;ACOT;Cotisation année 2026;1.000000;5.000000;5.000000
VIANTNI01;FA2100566;2021-01-14 00:00:00.000;ACOT;Cotisation année 2021;1.000000;30.000000;30.000000
VIANTNI01;FA2200514;2022-01-11 00:00:00.000;ACOT;Cotisation année 2022;1.000000;30.000000;30.000000
VIANTNI01;FA23000454;2023-01-12 00:00:00.000;ACOT;Cotisation année 2023;1.000000;30.000000;30.000000
VIANTNI01;FA2400481;2024-01-12 00:00:00.000;ACOT;Cotisation année 2024;1.000000;5.000000;5.000000
VIANTNI01;AFA2500508;2025-01-21 00:00:00.000;ACOT;Cotisation année 2025;1.000000;5.000000;5.000000
VIANTNI01;AFV2500091;2025-03-03 00:00:00.000;ACOT;Cotisation année 2025;-1.000000;5.000000;-5.000000
VIANTNI01;AFA2503387;2025-10-29 00:00:00.000;ACOT;Cotisation année 2025;1.000000;5.000000;5.000000
VIANTNI01;AFA2600483;2026-01-13 00:00:00.000;ACOT;Cotisation année 2026;1.000000;5.000000;5.000000
VIARDCO01;FA23001359;2023-01-12 00:00:00.000;ACOT;Cotisation année 2023;1.000000;30.000000;30.000000
VIARDCO01;FA2401389;2024-01-12 00:00:00.000;ACOT;Cotisation année 2024;1.000000;5.000000;5.000000
VIARDCO01;FV2300679;2024-03-21 00:00:00.000;ACOT;Cotisation année 2024;-1.000000;5.000000;-5.000000
VIARDJA01;FA20001425;2020-01-14 00:00:00.000;ACOT;Cotisation année 2020;1.000000;30.000000;30.000000
VIARDJA01;FA2101604;2021-01-14 00:00:00.000;ACOT;Cotisation année 2021;1.000000;30.000000;30.000000
VIARDJA01;FA2201474;2022-01-11 00:00:00.000;ACOT;Cotisation année 2022;1.000000;30.000000;30.000000
VIARDJA01;FA23001356;2023-01-12 00:00:00.000;ACOT;Cotisation année 2023;1.000000;30.000000;30.000000
VIARDJA01;FA2401386;2024-01-12 00:00:00.000;ACOT;Cotisation année 2024;1.000000;5.000000;5.000000
VIARDJA01;AFA2501480;2025-01-21 00:00:00.000;ACOT;Cotisation année 2025;1.000000;5.000000;5.000000
VIARDJA01;AFA2601453;2026-01-13 00:00:00.000;ACOT;Cotisation année 2026;1.000000;5.000000;5.000000
VIARDJU01;FA23001358;2023-01-12 00:00:00.000;ACOT;Cotisation année 2023;1.000000;30.000000;30.000000
VIARDJU01;FA2401388;2024-01-12 00:00:00.000;ACOT;Cotisation année 2024;1.000000;5.000000;5.000000
VIARDJU01;AFA2501482;2025-01-21 00:00:00.000;ACOT;Cotisation année 2025;1.000000;5.000000;5.000000
VIARDJU01;AFA2601455;2026-01-13 00:00:00.000;ACOT;Cotisation année 2026;1.000000;5.000000;5.000000
VIARDMU01;AFA2503105;2025-06-26 00:00:00.000;ACOT;Cotisation année 2025;1.000000;5.000000;5.000000
VIARDMU01;AFA2601456;2026-01-13 00:00:00.000;ACOT;Cotisation année 2026;1.000000;5.000000;5.000000
VIARDNA01;FA20001426;2020-01-14 00:00:00.000;ACOT;Cotisation année 2020;1.000000;30.000000;30.000000
VIARDNA01;FA2101605;2021-01-14 00:00:00.000;ACOT;Cotisation année 2021;1.000000;30.000000;30.000000
VIARDNA01;FA2201475;2022-01-11 00:00:00.000;ACOT;Cotisation année 2022;1.000000;30.000000;30.000000
VIARDNA01;FA23001357;2023-01-12 00:00:00.000;ACOT;Cotisation année 2023;1.000000;30.000000;30.000000
