régionCNC,N° auto,nom,région administrative,adresse,code INSEE,commune,population de la commune,DEP,N°UU,unité urbaine,population unité urbaine,situation géographique,écrans,fauteuils,semaines d'activité,séances,entrées 2024,entrées 2023,évolution entrées,tranche d'entrées,propriétaire,AE,catégorie Art et Essai,label Art et Essai,genre,multiplexe,zone de la commune,nombre de films programmés,nombre de films inédits,nombre de films en semaine 1,PdM en entrées des films français,PdM en entrées des films américains,PdM en entrées des films européens,PdM en entrées des autres films,films Art et Essai,part des séances de films Art et Essai,PdM en entrées des films Art et Essai,latitude,longitude
7,362614,LE Casino JOA,PROVENCE-ALPES-COTE D'AZUR,1 AVENUE DU DOCTEUR MAZEN,83126,La Seyne-sur-Mer,62999,83,00757,Toulon,598427,04-Unités urbaines de 100 000 hbts ou plus,1,,7,21,2154,2264,-4.9,De 2 à 5 000 entrées,,NON,NON,,ITINERANT,NON,B,16,12,0,49.1,7.1,37.1,6.7,14,90.5,86.8,43.103927,5.878774
6,362651,AUDITORIUM DE SEYNOD,AUVERGNE / RHONE-ALPES,AVENUE DE CHAMP FLEURI,74010,Annecy,134942,74,74601,Annecy,187946,04-Unités urbaines de 100 000 hbts ou plus,1,277,50,868,25032,22782,9.9,De 20 à 30 000 entrées,,OUI,A,JP,FIXE,NON,C,279,142,3,54.7,16.2,16.9,12.2,227,77.2,70.1,45.889595,6.101037
6,362693,LE CONDATE,AUVERGNE / RHONE-ALPES,RUE DE SAVOIE,74269,Seyssel,2426,74,00165,Seyssel,4755,06-autres communes et unités urbaines,1,128,52,281,8738,7813,11.8,De 5 à 10 000 entrées,,NON,NON,,FIXE,NON,C,145,109,2,60.7,22.7,11.7,4.8,53,28.6,25.2,45.95807,5.835541
3,362773,SEZ ART,GRAND EST,RUE DES LYS,51535,Sézanne,4881,51,51112,Sézanne,4881,06-autres communes et unités urbaines,2,319,53,2612,40327,39621,1.8,De 40 à 50 000 entrées,,OUI,E,JP,FIXE,NON,I,144,105,26,45.4,39.3,13.9,1.4,67,27.2,17.1,48.721194,3.729236
7,363131,LES CORBIERES,OCCITANIE,PLACE DE LA LIBERATION,11379,Sigean,5640,11,11202,Sigean,5640,06-autres communes et unités urbaines,1,206,47,533,12963,11354,14.2,De 10 à 20 000 entrées,,NON,NON,,FIXE,NON,I,74,59,0,57.6,28.2,14.2,0.0,26,27.7,27.1,43.028712,2.979248
6,363480,Salle des Fêtes,AUVERGNE / RHONE-ALPES,Salle des Fêtes,74272,Sillingy,5619,74,74601,Annecy,187946,04-Unités urbaines de 100 000 hbts ou plus,1,,52,1143,41507,39690,4.6,De 40 à 50 000 entrées,,OUI,C,JPPR,ITINERANT,NON,B,201,125,2,65.0,16.6,10.6,7.9,142,64.0,64.7,45.941027,6.035993
7,364121,REX,PROVENCE-ALPES-COTE D'AZUR,24 AVENUE DES ARCADES,04209,Sisteron,7910,04,04204,Sisteron,7910,06-autres communes et unités urbaines,2,225,49,1302,16150,12568,28.5,De 10 à 20 000 entrées,,NON,NON,,FIXE,NON,I,212,165,8,54.2,29.3,14.9,1.6,100,27.7,23.6,44.194031,5.94255
7,364205,SIX N'ETOILES,PROVENCE-ALPES-COTE D'AZUR,RUE DE LA REPUBLIQUE,83129,Six-Fours-les-Plages,35890,83,00757,Toulon,598427,04-Unités urbaines de 100 000 hbts ou plus,4,568,53,6447,220465,204220,8.0,De 200 à 300 000 entrées,,OUI,C,JPPR,FIXE,NON,B,368,252,127,50.2,33.5,14.4,1.9,217,33.8,20.9,43.093086,5.83938
3,364503,CGR SOISSONS,HAUTS DE FRANCE,"12, RUE DU BEFFROI",02722,Soissons,29543,02,02404,Soissons,44485,05-Unités urbaines de 20 000 à 100 000 hbts,5,709,53,7269,102937,104937,-1.9,De 100 à 150 000 entrées,CGR,OUI,D,JP,FIXE,NON,C,295,165,91,40.8,44.1,14.1,0.9,149,16.8,13.6,49.382084,3.326393
7,364945,CINEMA LE RIO,PROVENCE-ALPES-COTE D'AZUR,AVENUE DES AIGUIERS,83130,Solliès-Pont,12158,83,00757,Toulon,598427,04-Unités urbaines de 100 000 hbts ou plus,1,178,51,471,18607,13820,34.6,De 10 à 20 000 entrées,,NON,NON,,FIXE,NON,B,115,92,3,64.2,22.6,12.2,1.1,52,35.5,30.4,43.190268,6.038903
7,364961,SALLE COMMUNALE,PROVENCE-ALPES-COTE D'AZUR,SALLE COMMUNALE,83131,Solliès-Toucas,5975,83,00757,Toulon,598427,04-Unités urbaines de 100 000 hbts ou plus,1,,13,25,1275,1747,-27.0,Moins de 2000 entrées,,NON,NON,,ITINERANT,NON,B,21,18,0,61.4,34.8,2.9,0.9,5,25.0,21.1,43.19314,6.005894
5,364991,REX,HAUTS DE FRANCE,PLACE VERTE,59572,Solre-le-Château,1798,59,00000,Zone rurale,14183345,06-autres communes et unités urbaines,1,192,51,522,12484,12155,2.7,De 10 à 20 000 entrées,,NON,NON,,FIXE,NON,R,116,94,8,55.5,33.6,8.2,2.7,31,15.7,16.8,50.174295,4.093165
7,365434,LE VENISE,OCCITANIE,5 RUE COMPANE,30321,Sommières,5109,30,30211,Sommières,8147,06-autres communes et unités urbaines,3,296,52,3990,76713,65805,16.6,De 50 à 80 000 entrées,,OUI,E,JP,FIXE,NON,C,218,157,84,52.5,30.5,15.1,2.0,119,34.2,25.1,43.782561,4.087698
4,365721,REX,NOUVELLE AQUITAINE,PLACE DE LA POSTE,40304,Soorts-Hossegor,3584,40,40301,Capbreton,13078,06-autres communes et unités urbaines,1,390,53,942,38900,35896,8.4,De 30 à 40 000 entrées,,OUI,E,,FIXE,NON,B,225,195,80,58.1,27.4,13.4,1.1,124,35.2,26.0,43.664191,-1.395
4,366992,LE PARIS,OCCITANIE,19 AV DU GENERAL DE GAULLE,46309,Souillac,3520,46,46104,Souillac,4325,06-autres communes et unités urbaines,2,344,53,1344,13116,11317,15.9,De 10 à 20 000 entrées,,OUI,E,,FIXE,NON,C,247,201,12,57.6,27.2,11.7,3.5,126,29.2,28.1,44.897861,1.477417
4,367052,OCEANIC,NOUVELLE AQUITAINE,68 RUE DE LA PLAGE,33514,Soulac-sur-Mer,2860,33,33109,Soulac-sur-Mer,2860,06-autres communes et unités urbaines,1,287,53,712,30039,32750,-8.3,De 30 à 40 000 entrées,,OUI,E,,FIXE,NON,I,233,196,48,53.1,31.2,13.5,2.2,131,34.0,25.9,45.51424,-1.123506
8,367453,LA SALINE,GRAND EST,PLACE DU GÉNÉRAL DE GAULLE,67474,Soultz-sous-Forêts,3206,67,67125,Soultz-sous-Forêts,3206,06-autres communes et unités urbaines,1,225,40,76,4241,4088,3.7,De 2 à 5 000 entrées,,NON,NON,,FIXE,NON,I,42,25,2,36.5,38.5,25.0,0.0,8,13.6,18.6,48.935358,7.883424
4,367871,ATLANTIC,NOUVELLE AQUITAINE,PLACE ROBERT LASSALLE,40310,Soustons,8522,40,40209,Soustons,8522,06-autres communes et unités urbaines,1,206,53,1112,29222,25993,12.4,De 20 à 30 000 entrées,,OUI,E,JPPR,FIXE,NON,I,338,215,65,52.9,29.4,14.0,3.8,231,57.9,40.4,43.753649,-1.327299
4,367911,EDEN,NOUVELLE AQUITAINE,PLACE ST JACQUES,23176,La Souterraine,5182,23,23201,La Souterraine,5182,06-autres communes et unités urbaines,1,190,49,781,12305,12022,2.4,De 10 à 20 000 entrées,,OUI,E,JPPR,FIXE,NON,I,225,170,0,53.4,23.6,16.2,6.8,131,51.8,44.4,46.236572,1.486137
2,368403,SALLE PAUL ELUARD,ILE-DE-FRANCE,PLACE MARCEL POINTET,93072,Stains,39277,93,00851,Paris,10947378,02-Petite Couronne,1,699,34,187,11010,10945,0.6,De 10 à 20 000 entrées,,NON,NON,,FIXE,NON,B,118,82,1,26.5,46.6,15.5,11.3,43,32.6,21.9,48.951678,2.381372
9,368614,L'Autre Cité,GRAND EST,4 CHEMIN DES LOISIRS,55502,Stenay,2623,55,55103,Stenay,3075,06-autres communes et unités urbaines,1,210,51,779,12281,10963,12.0,De 10 à 20 000 entrées,,NON,NON,,FIXE,NON,C,143,129,5,52.0,33.1,14.0,0.9,34,14.7,7.7,49.487702,5.197037
8,368723,COSMOS,GRAND EST,"3, RUE DES FRANCS BOURGEOIS",67482,Strasbourg,293538,67,67701,Strasbourg (partie française),489338,04-Unités urbaines de 100 000 hbts ou plus,2,313,52,3641,47666,20108,137.0,De 40 à 50 000 entrées,,OUI,A,,FIXE,NON,C,433,16,1,34.5,31.1,17.4,17.0,354,89.7,88.5,48.582601,7.745895
8,368764,VOX,GRAND EST,17 RUE DES FRANCS BOURGEOIS,67482,Strasbourg,293538,67,67701,Strasbourg (partie française),489338,04-Unités urbaines de 100 000 hbts ou plus,7,1052,53,13561,205205,213934,-4.1,De 200 à 300 000 entrées,,NON,NON,,FIXE,NON,C,465,177,153,32.3,46.4,16.8,4.5,175,9.0,10.4,48.581785,7.746387
8,368801,LE STAR,GRAND EST,27/31 RUE DU JEU DES ENFANTS,67482,Strasbourg,293538,67,67701,Strasbourg (partie française),489338,04-Unités urbaines de 100 000 hbts ou plus,5,529,53,9399,152661,159361,-4.2,De 150 à 200 000 entrées,,OUI,A,RDJPPR,FIXE,NON,C,429,243,170,58.2,11.2,18.9,11.7,354,96.2,94.1,48.583754,7.742752
8,369781,STAR SAINT EXUPERY,GRAND EST,"18, RUE DU 22 NOVEMBRE",67482,Strasbourg,293538,67,67701,Strasbourg (partie française),489338,04-Unités urbaines de 100 000 hbts ou plus,5,691,53,9198,179745,188398,-4.6,De 150 à 200 000 entrées,,OUI,A,RDJPPR,FIXE,NON,C,446,213,124,49.2,18.3,23.6,8.9,310,76.7,76.0,48.582805,7.74237
8,369792,UGC Ciné Cité,GRAND EST,25 ROUTE DU RHIN,67482,Strasbourg,293538,67,67701,Strasbourg (partie française),489338,04-Unités urbaines de 100 000 hbts ou plus,22,5407,53,40486,961616,997063,-3.6,De 700 000 à 1 million d'entrées,UGC,NON,NON,,FIXE,OUI,C,605,294,286,37.0,41.8,17.6,3.6,287,32.5,24.4,48.572723,7.764957
2,370073,ESPACE JEAN-MARIE POIRIER,ILE-DE-FRANCE,ESPLANADE DU 18 JUIN 1940,94071,Sucy-en-Brie,27318,94,00851,Paris,10947378,02-Petite Couronne,1,205,45,386,24438,23118,5.7,De 20 à 30 000 entrées,,NON,NON,,FIXE,NON,B,156,118,0,66.3,15.8,12.6,5.3,100,61.7,57.7,48.772452,2.512597
3,370251,LE SULLY,CENTRE-VAL DE LOIRE,22 BD JEANNE D ARC,45315,Sully-sur-Loire,5203,45,45301,Sully-sur-Loire,11925,06-autres communes et unités urbaines,1,204,45,571,12316,9998,23.2,De 10 à 20 000 entrées,,OUI,E,JP,FIXE,NON,C,194,173,0,52.7,36.8,9.7,0.8,96,31.9,26.7,47.765104,2.374435
2,370411,LE CAPITOLE,ILE-DE-FRANCE,3 RUE LEDRU ROLLIN,92073,Suresnes,49992,92,00851,Paris,10947378,02-Petite Couronne,4,644,53,7475,125102,120977,3.4,De 100 à 150 000 entrées,,OUI,C,JPPR,FIXE,NON,B,269,150,131,52.4,29.3,16.0,2.3,194,54.9,43.3,48.871363,2.229109
4,370483,LE PALACE,NOUVELLE AQUITAINE,RUE DES TROIS  FRERES NADEAU,17434,Surgères,6970,17,17203,Surgères,6970,06-autres communes et unités urbaines,1,210,53,1538,34214,32890,4.0,De 30 à 40 000 entrées,,OUI,E,JP,FIXE,NON,I,323,280,98,58.3,27.5,11.3,2.9,184,46.0,34.0,46.108206,-0.750249
4,371131,LE MODERNE,OCCITANIE,1 BOULEVARD CARNOT,12208,Saint-Affrique,8651,12,12202,Saint-Affrique,9901,06-autres communes et unités urbaines,2,243,53,1497,28268,25029,12.9,De 20 à 30 000 entrées,,OUI,E,JP,FIXE,NON,C,193,141,14,56.0,27.6,11.6,4.7,103,35.5,27.3,43.955721,2.884014
3,371581,PETIT Casino,CENTRE-VAL DE LOIRE,18 PLACE WILSON,41198,Saint-Aignan,2930,41,41205,Saint-Aignan,7872,06-autres communes et unités urbaines,2,232,53,1035,16990,16028,6.0,De 10 à 20 000 entrées,,OUI,E,JPPR,FIXE,NON,C,301,233,4,59.7,25.3,11.9,3.1,176,48.1,30.9,47.269008,1.371774
5,372146,CIN'AMAND,HAUTS DE FRANCE,LE MONT DES BRUYÈRES,59526,Saint-Amand-les-Eaux,16177,59,59402,Saint-Amand-les-Eaux,36464,05-Unités urbaines de 20 000 à 100 000 hbts,7,1133,53,9120,317283,311076,2.0,De 300 à 450 000 entrées,,NON,NON,,FIXE,NON,C,292,194,114,33.9,48.2,16.4,1.6,139,8.8,4.9,50.437378,3.449925
3,372181,LE MODERNE,CENTRE-VAL DE LOIRE,27 RUE HENRI BARBUSSE,18197,Saint-Amand-Montrond,9785,18,18301,Saint-Amand-Montrond,12127,06-autres communes et unités urbaines,2,226,53,2037,31161,27643,12.7,De 30 à 40 000 entrées,,OUI,E,JP,FIXE,NON,C,262,220,63,56.8,28.8,11.5,2.9,141,24.9,21.8,46.722722,2.503052
6,372341,Salle des Fêtes,AUVERGNE / RHONE-ALPES,Salle des Fêtes,63314,Saint-Amant-Roche-Savine,527,63,00000,Zone rurale,14183345,06-autres communes et unités urbaines,1,,48,415,16618,15894,4.6,De 10 à 20 000 entrées,,OUI,E,JP,ITINERANT,NON,R,95,49,0,59.4,16.2,18.9,5.4,67,74.4,74.9,45.583013,3.621912
4,372923,LA VILLA MON CINE,NOUVELLE AQUITAINE,40 AVENUE BOUCICAUT,33366,Saint-André-de-Cubzac,12924,33,33701,Bordeaux,1008323,04-Unités urbaines de 100 000 hbts ou plus,6,951,53,10795,194747,187262,4.0,De 150 à 200 000 entrées,,OUI,D,JPPR,FIXE,NON,C,391,244,151,40.5,43.1,14.3,2.1,203,19.7,9.5,45.009604,-0.438522
6,373599,SALLE POLYVALENTE,AUVERGNE / RHONE-ALPES,Salle des Fêtes,38359,Saint Antoine l'Abbaye,1219,38,00000,Zone rurale,14183345,06-autres communes et unités urbaines,1,,2,2,393,210,87.1,Moins de 2000 entrées,,NON,NON,,ITINERANT,NON,R,2,1,0,100.0,0.0,0.0,0.0,0,0.0,0.0,45.174031,5.218117
2,374021,LE CRATERE,ILE-DE-FRANCE,RUE JEAN MOULIN,78537,Saint-Arnoult-en-Yvelines,5925,78,78202,Saint-Arnoult-en-Yvelines,5925,03-Grande couronne,1,401,53,1141,40824,39247,4.0,De 40 à 50 000 entrées,,OUI,E,,FIXE,NON,I,147,125,17,51.9,34.2,12.5,1.4,72,25.4,17.5,48.571134,1.933453
4,374082,LA FABRIQUE,NOUVELLE AQUITAINE,RUE AMIRAL COURBET,24372,Saint-Astier,5429,24,24201,Saint-Astier,6647,06-autres communes et unités urbaines,1,341,53,948,23245,20290,14.6,De 20 à 30 000 entrées,,OUI,E,JP,FIXE,NON,C,219,169,5,62.3,21.6,11.3,4.7,129,50.0,36.9,45.145584,0.526425
3,374431,SAINT JOSEPH,PAYS DE LA LOIRE,11 PLACE DE L'EGLISE,49292,Val-du-Layon,3503,49,00000,Zone rurale,14183345,06-autres communes et unités urbaines,1,,46,666,37102,34916,6.3,De 30 à 40 000 entrées,,NON,NON,,ITINERANT,NON,R,125,90,2,77.4,13.7,7.9,1.0,55,33.1,28.8,47.3292625,-0.6707131000000572
3,374582, MAUCLERC,BRETAGNE,RUE ANNE DE BRETAGNE,35253,Saint-Aubin-du-Cormier,4240,35,35117,Saint-Aubin-du-Cormier,4240,06-autres communes et unités urbaines,2,293,52,714,24979,21352,17.0,De 20 à 30 000 entrées,,OUI,E,JP,FIXE,NON,I,237,182,6,54.6,30.8,13.7,0.8,108,32.5,18.9,48.256952,-1.391536
3,374903,JOACASINO,NORMANDIE,128 RUE PASTEUR,14562,Saint-Aubin-sur-Mer,2198,14,14212,Luc-sur-Mer,9858,06-autres communes et unités urbaines,1,179,52,413,5549,5901,-6.0,De 5 à 10 000 entrées,,NON,NON,,FIXE,NON,B,190,161,1,60.9,26.8,11.3,1.1,77,30.6,21.7,49.329525,-0.385911
4,375012,STUDIO,NOUVELLE AQUITAINE,PLACE DU CHAMP DE FOIRE,24376,Saint Aulaye-Puymangou,1441,24,00000,Zone rurale,14183345,06-autres communes et unités urbaines,1,186,46,326,5054,5184,-2.5,De 5 à 10 000 entrées,,OUI,E,JP,FIXE,NON,R,208,164,0,59.7,20.2,17.5,2.6,112,46.8,32.6,45.201563,0.134975
8,375325,FRANCOIS TRUFFAUT,GRAND EST,1 RUE DE LA CHAPELLE,57606,Saint-Avold,15494,57,57402,Saint-Avold (partie française),34103,05-Unités urbaines de 20 000 à 100 000 hbts,1,160,47,351,13376,13083,2.2,De 10 à 20 000 entrées,,OUI,D,,FIXE,NON,C,144,102,3,49.3,22.9,21.7,6.1,89,62.3,56.1,49.106153,6.700789
7,376802,SALLE ST LOUIS  CENTRAL,PROVENCE-ALPES-COTE D'AZUR,RUE DE LA TRESORERIE,05132,Saint-Bonnet-en-Champsaur,2146,05,00000,Zone rurale,14183345,06-autres communes et unités urbaines,1,212,52,186,5890,4785,23.1,De 5 à 10 000 entrées,,NON,NON,,FIXE,NON,R,103,67,1,69.8,12.9,12.1,5.3,85,80.3,73.0,44.682199,6.075234
6,376842,CIN'ETOILE,AUVERGNE / RHONE-ALPES,1 ROUTE D' AUGEL,42204,Saint-Bonnet-le-Château,1532,42,00000,Zone rurale,14183345,06-autres communes et unités urbaines,1,145,53,1155,17086,15299,11.7,De 10 à 20 000 entrées,,OUI,E,JPPR,FIXE,NON,R,300,237,2,69.1,18.5,10.1,2.3,193,52.9,40.3,45.421496,4.064272
3,377083,CINEJADE,PAYS DE LA LOIRE,PARC ACTIVITES  DE LA GUERCHE,44154,Saint-Brevin-les-Pins,14809,44,44601,Saint-Nazaire,194384,04-Unités urbaines de 100 000 hbts ou plus,3,465,53,4501,122705,113556,8.1,De 100 à 150 000 entrées,,OUI,D,JP,FIXE,NON,C,307,225,91,54.1,31.5,12.0,2.5,182,32.6,17.6,47.246308,-2.135768
3,377271,CLUB 6,BRETAGNE,40 BD CLEMENCEAU,22278,Saint-Brieuc,45602,22,22501,Saint-Brieuc,98861,05-Unités urbaines de 20 000 à 100 000 hbts,6,1150,49,6375,97501,101503,-3.9,De 80 à 100 000 entrées,CINEVILLE,OUI,D,RDJPPR,FIXE,NON,C,385,214,180,64.4,12.8,16.2,6.7,338,96.3,94.5,48.508095,-2.760537
3,377441,ZOOM,PAYS DE LA LOIRE,PLACE DE L HOTEL DE VILLE,72269,Saint-Calais,3346,72,72116,Saint-Calais,3831,06-autres communes et unités urbaines,1,131,51,640,14388,11899,20.9,De 10 à 20 000 entrées,,OUI,E,JP,FIXE,NON,C,220,170,1,68.8,13.6,12.5,5.1,145,58.5,48.3,47.920147,0.743555
4,377892,CINEMA DE SAINT CERE,OCCITANIE,QUAI AUGUSTE SALESSES,46251,Saint-Céré,3582,46,46105,Saint-Céré,4678,06-autres communes et unités urbaines,1,284,48,609,11947,9863,21.1,De 10 à 20 000 entrées,,OUI,E,JP,FIXE,NON,C,249,185,0,60.7,21.8,12.5,5.1,159,54.8,40.1,44.85779,1.896668
7,378233,LE CINE THEATRE,OCCITANIE,130 RUE THEOPHILE ROUSSEL,48140,Saint-Chély-d'Apcher,4814,48,48103,Saint-Chély-d'Apcher,4814,06-autres communes et unités urbaines,1,152,53,1314,25954,23713,9.5,De 20 à 30 000 entrées,,OUI,E,JP,FIXE,NON,I,236,183,12,60.0,27.4,10.1,2.4,137,37.3,27.1,44.803412,3.275679
4,379013,LE TRIANON,NOUVELLE AQUITAINE,PLACE DU 8 MAI,33389,Saint-Ciers-sur-Gironde,3071,33,33111,Saint-Ciers-sur-Gironde,3071,06-autres communes et unités urbaines,1,225,48,223,2762,2444,13.0,De 2 à 5 000 entrées,,OUI,E,,FIXE,NON,I,139,114,0,67.0,19.6,11.3,2.2,52,36.5,47.8,45.290626,-0.610204
6,379403,MAISON DU PEUPLE 2,BOURGOGNE / FRANCHE-COMTE,12 RUE DE LA POYAT,39478,Saint-Claude,9139,39,39203,Saint-Claude,9757,06-autres communes et unités urbaines,3,419,48,2471,34358,30201,13.8,De 30 à 40 000 entrées,,OUI,E,RDJPPR,FIXE,NON,C,412,305,28,56.1,29.3,10.8,3.8,293,52.1,46.3,46.387715,5.86346
2,379671,LES TROIS PIERROTS,ILE-DE-FRANCE,6-8 RUE DU MONT VALERIEN,92064,Saint-Cloud,30115,92,00851,Paris,10947378,02-Petite Couronne,2,473,17,484,13482,,#VALEUR !,De 10 à 20 000 entrées,,OUI,C,,FIXE,NON,B,88,66,18,55.1,20.9,23.4,0.6,60,60.9,57.8,48.852362,2.216385
2,381152,LES YEUX D ELSA,ILE-DE-FRANCE,11 BIS AVE JEAN JAURES,78545,Saint-Cyr-l'École,21244,78,00851,Paris,10947378,03-Grande couronne,1,168,47,904,19337,19442,-0.5,De 10 à 20 000 entrées,,OUI,C,JP,FIXE,NON,B,237,180,1,55.3,12.3,22.7,9.8,172,69.9,66.8,48.799763,2.067533
3,381240,L'ESCALE,CENTRE-VAL DE LOIRE,ALLEE RENE COULON,37214,Saint-Cyr-sur-Loire,17286,37,37701,Tours,371410,04-Unités urbaines de 100 000 hbts ou plus,1,292,13,19,2278,2095,8.7,De 2 à 5 000 entrées,,NON,NON,,FIXE,NON,B,14,11,0,90.5,9.5,0.0,0.0,4,28.6,20.0,47.419122,0.653805
7,381260,CINEMA Casino,PROVENCE-ALPES-COTE D'AZUR,ROUTE DE BANDOL,83112,Saint-Cyr-sur-Mer,12303,83,00757,Toulon,598427,04-Unités urbaines de 100 000 hbts ou plus,1,110,53,1125,18769,17298,8.5,De 10 à 20 000 entrées,,NON,NON,,FIXE,NON,B,216,163,38,59.1,27.4,12.7,0.7,114,28.2,28.8,43.19174,5.713725
2,381912,ECRAN,ILE-DE-FRANCE,14 PASSAGE DE L ACQUEDUC,93066,Saint-Denis,114027,93,00851,Paris,10947378,02-Petite Couronne,2,398,51,3062,79007,74216,6.5,De 50 à 80 000 entrées,,OUI,C,RDJPPR,FIXE,NON,B,422,212,109,45.0,32.6,12.5,9.9,324,84.6,71.6,48.93659,2.358747
2,381941,GAUMONT SAINT-DENIS,ILE-DE-FRANCE,8 RUE DU MONDIAL 1998,93066,Saint-Denis,114027,93,00851,Paris,10947378,02-Petite Couronne,9,1513,53,13586,144758,210760,-31.3,De 100 à 150 000 entrées,CINEMAS PATHE,NON,NON,,FIXE,OUI,B,261,150,130,10.6,44.5,9.8,35.0,26,6.3,3.1,48.925395,2.363117
9,382412,Nova Ciné,GRAND EST,QUAI DE LA RÉSISTANCE,88413,Saint-Dié-des-Vosges,19936,88,88402,Saint-Dié-des-Vosges,41650,05-Unités urbaines de 20 000 à 100 000 hbts,4,900,53,4656,60125,60219,-0.2,De 50 à 80 000 entrées,,OUI,D,,FIXE,NON,C,239,182,109,43.8,40.7,14.5,0.9,93,17.6,8.9,48.2851218,6.9631937
9,382423,L'Excelsior,GRAND EST,26 28 QUAI SADI CARNOT,88413,Saint-Dié-des-Vosges,19936,88,88402,Saint-Dié-des-Vosges,41650,05-Unités urbaines de 20 000 à 100 000 hbts,1,96,48,773,14893,14753,0.9,De 10 à 20 000 entrées,,OUI,D,JPPR,FIXE,NON,C,160,100,0,62.6,8.3,19.8,9.3,145,91.8,83.5,48.284368,6.952934
3,382552,CINE-QUAI,GRAND EST,QUAI LAMARTINE,52448,Saint-Dizier,23566,52,00460,Saint-Dizier,30217,05-Unités urbaines de 20 000 à 100 000 hbts,7,1122,53,9651,146413,150775,-2.9,De 100 à 150 000 entrées,,OUI,D,JP,FIXE,NON,C,342,243,187,47.3,38.1,13.3,1.3,154,22.8,11.3,48.640036,4.95025
6,382660,ESPACE DES COLLINES,AUVERGNE / RHONE-ALPES,CINEMA,26301,Saint-Donat-sur-l'Herbasse,4388,26,26108,Saint-Donat-sur-l'Herbasse,4388,06-autres communes et unités urbaines,1,232,53,356,11596,10114,14.7,De 10 à 20 000 entrées,,OUI,E,JP,FIXE,NON,I,227,177,2,63.4,16.6,15.1,5.0,144,60.6,55.7,45.122686,4.98172
6,382760,LA VENCE SCENE,AUVERGNE / RHONE-ALPES,1 AVENUE GENERAL DE GAULLE,38382,Saint-Égrève,16221,38,38701,Grenoble,461802,04-Unités urbaines de 100 000 hbts ou plus,2,432,50,2113,68673,62905,9.2,De 50 à 80 000 entrées,,OUI,C,JP,FIXE,NON,B,323,261,23,58.8,23.9,13.1,4.2,198,50.1,39.1,45.230283,5.681963
6,383245,MEGARAMA JEAN JAURES,AUVERGNE / RHONE-ALPES,2/4/6 RUE PRAIRE,42218,Saint-Étienne,176016,42,00753,Saint-Étienne,379742,04-Unités urbaines de 100 000 hbts ou plus,10,1733,53,17286,239142,262806,-9.0,De 200 à 300 000 entrées,MEGARAMA,NON,NON,,FIXE,OUI,C,230,185,170,33.9,48.4,15.0,2.7,60,19.3,8.8,45.441579,4.383999
6,383261,LE MELIES SAINT FRANCOIS,AUVERGNE / RHONE-ALPES,8 RUE DE LA VALSE,42218,Saint-Étienne,176016,42,00753,Saint-Étienne,379742,04-Unités urbaines de 100 000 hbts ou plus,2,477,46,2263,41799,39376,6.2,De 40 à 50 000 entrées,,OUI,A,RDJPPR,FIXE,NON,C,357,204,35,51.4,16.4,19.9,12.2,311,89.9,87.2,45.43924,4.401579
6,383585,LE MELIES,AUVERGNE / RHONE-ALPES,10 PLACE JEAN JAURES,42218,Saint-Étienne,176016,42,00753,Saint-Étienne,379742,04-Unités urbaines de 100 000 hbts ou plus,4,630,53,6777,133187,138570,-3.9,De 100 à 150 000 entrées,,OUI,A,RDJPPR,FIXE,NON,C,317,235,194,63.8,14.2,14.7,7.3,284,92.3,89.6,45.441646,4.387294
6,383589,MEGARAMA CHAVANELLE,AUVERGNE / RHONE-ALPES,RUE ETIENNE MENARD,42218,Saint-Étienne,176016,42,00753,Saint-Étienne,379742,04-Unités urbaines de 100 000 hbts ou plus,10,1643,53,14715,123530,122165,1.1,De 100 à 150 000 entrées,MEGARAMA,NON,NON,,FIXE,OUI,C,198,152,133,41.1,43.0,14.4,1.5,38,8.6,4.1,45.4379,4.395893
6,383599,VEO GRAND LUMIERE,AUVERGNE / RHONE-ALPES,RUE DE SAINT ETIENNE,42207,Saint-Chamond,35697,42,00753,Saint-Étienne,379742,04-Unités urbaines de 100 000 hbts ou plus,6,950,53,8413,202458,192570,5.1,De 200 à 300 000 entrées,,OUI,C,JPPR,FIXE,NON,B,370,238,134,49.7,36.0,12.7,1.6,186,27.9,15.0,45.472045,4.505391
3,383961,MONTLUC CINEMA,PAYS DE LA LOIRE,RUE CHAVIN DE LA MUSSE,44158,Saint-Étienne-de-Montluc,7758,44,44217,Saint-Étienne-de-Montluc,7758,06-autres communes et unités urbaines,1,241,47,436,16042,15171,5.7,De 10 à 20 000 entrées,,OUI,E,JP,FIXE,NON,I,241,194,1,69.1,14.6,14.1,2.3,145,53.2,42.5,47.275577,-1.779561
7,384051,LE RIOUNET,PROVENCE-ALPES-COTE D'AZUR,AURON,06120,Saint-Étienne-de-Tinée,1566,06,00000,Zone rurale,14183345,06-autres communes et unités urbaines,1,250,29,344,5294,5081,4.2,De 5 à 10 000 entrées,,NON,NON,,FIXE,NON,R,80,68,3,51.0,33.1,15.7,0.2,19,12.8,7.0,44.225131,6.93274
4,384532,GRAND ECRAN,NOUVELLE AQUITAINE,26 RUE ADRIEN PIQUET,33397,Sainte-Eulalie,5017,33,33701,Bordeaux,1008323,04-Unités urbaines de 100 000 hbts ou plus,8,1301,53,11726,201612,206102,-2.2,De 200 à 300 000 entrées,GRAND ECRAN,NON,NON,,FIXE,OUI,B,309,218,169,39.8,43.9,14.7,1.6,118,17.1,7.0,44.906415,-0.484312
